dish_id,pred_calories,pred_mass,pred_fat,pred_carb,pred_protein,true_calories,true_mass,true_fat,true_carb,true_protein,preddens_calories,preddens_fat,preddens_carb,preddens_protein,truedens_calories,truedens_fat,truedens_carb,truedens_protein
dish_1565896662,67.4465,73.3805,4.71029,6.43429,1.2141,19.38,57,0.2565,3.6195,1.4535,91.9133,6.419,8.76838,1.65453,34,0.45,6.35,2.55
dish_1566414342,707.13,523.581,29.078,44.5026,75.1119,846.367,552,31.5787,53.3433,83.5779,135.056,5.55368,8.49966,14.3458,153.327,5.72078,9.66364,15.1409
dish_1562617703,117.946,74.392,4.38707,15.9692,3.79998,179.63,110,6.49,26.95,4.51,158.547,5.89723,21.4663,5.10804,163.3,5.9,24.5,4.1
dish_1565020926,383.759,451.528,12.0807,46.5124,25.1407,398.496,489,10.3793,56.516,21.4723,84.9912,2.67553,10.3011,5.56793,81.4921,2.12255,11.5575,4.39107
dish_1564689168,374.125,348.574,22.6705,31.6555,18.3817,352.947,339,27.5416,17.7268,15.0812,107.33,6.50377,9.08142,5.27339,104.114,8.12435,5.22915,4.44873
dish_1560456348,189.071,144.348,7.76147,5.44891,24.827,210.283,149,7.53319,4.56161,29.9401,130.983,5.37691,3.77484,17.1994,141.129,5.05583,3.06149,20.094
dish_1558641287,16.9716,92.9724,0.176121,3.59527,0.844739,11.52,64,0.128,2.496,0.576,18.2544,0.189434,3.86703,0.908592,18,0.2,3.9,0.9
dish_1558373008,261.731,75.8018,20.9412,3.39374,13.9562,251.558,73,19.929,3.066,14.089,345.284,27.6262,4.47712,18.4114,344.6,27.3,4.2,19.3
dish_1561577947,593.255,436.402,25.5279,26.2803,58.27,623.204,424,33.7829,12.8826,67.2026,135.942,5.84964,6.02205,13.3524,146.982,7.96768,3.03835,15.8497
dish_1558639440,64.5706,129.995,0.279911,17.4003,0.393473,60.32,116,0.232,16.24,0.348,49.6716,0.215324,13.3854,0.302683,52,0.2,14,0.3
dish_1565894889,170.257,78.4725,6.91881,21.1542,6.77185,257.813,74,11.168,33.295,6.641,216.964,8.81686,26.9574,8.62958,348.396,15.0919,44.9932,8.97432
dish_1561147944,44.4193,45.5696,4.16014,2.05332,0.673392,42.371,34,3.64301,2.25893,0.820393,97.4758,9.1292,4.50591,1.47772,124.621,10.7147,6.64393,2.41292
dish_1557937079,89.6932,17.377,7.01172,0.212576,6.09746,146.07,27,11.34,0.378,9.99,516.162,40.3507,1.22332,35.0893,541,42,1.4,37
dish_1558641320,218.366,399.949,2.61291,51.3043,4.59073,211.59,336,3.092,49.056,4.52,54.5984,0.65331,12.8277,1.14783,62.9732,0.920238,14.6,1.34524
dish_1567007848,135.187,265.535,1.25503,31.5115,1.92471,100.3,243,0.58,24.836,1.655,50.9111,0.472641,11.8672,0.724842,41.2757,0.238683,10.2206,0.68107
dish_1565810969,19.2839,87.3149,0.378348,2.93544,2.41223,4.6,20,0.08,0.72,0.58,22.0854,0.433314,3.3619,2.76268,23,0.4,3.6,2.9
dish_1562168800,181.128,232.439,4.96796,32.2962,3.71814,237.525,242,9.34268,36.3149,3.826,77.9247,2.13731,13.8944,1.59962,98.1508,3.86061,15.0062,1.58099
dish_1564687046,388.321,295.871,25.4297,16.3634,33.3642,374.794,308,29.0702,20.4583,33.6856,131.247,8.59488,5.53058,11.2766,121.686,9.43836,6.64232,10.9369
dish_1563221054,414.548,253.566,26.4205,12.0778,33.2136,298.878,170,17.8911,6.50988,26.9013,163.487,10.4196,4.76316,13.0986,175.81,10.5242,3.82934,15.8243
dish_1565898361,395.776,209.185,25.5191,9.26151,35.5886,370.671,202,18.8428,7.62006,38.9505,189.2,12.1993,4.42743,17.013,183.501,9.32811,3.77231,19.2824
dish_1560367926,385.252,176.326,17.7993,35.5236,25.2776,408.523,194,20.9659,44.9849,24.1559,218.488,10.0946,20.1466,14.3357,210.579,10.8072,23.1881,12.4515
dish_1560444869,11.32,34.1657,0.0624559,2.65634,0.182558,14.04,39,0.039,3.51,0.195,33.1326,0.182803,7.77488,0.53433,36,0.1,9,0.5
dish_1559850283,268.297,49.4039,23.1456,10.8102,9.93915,271.707,47,23.265,10.669,10.528,543.069,46.8497,21.8812,20.1181,578.1,49.5,22.7,22.4
dish_1566502505,426.034,299.042,20.0014,33.6317,30.752,454.517,275,22.4597,33.1468,31.8749,142.466,6.68848,11.2465,10.2835,165.279,8.16716,12.0534,11.5909
dish_1565811091,484.752,414.372,25.3456,18.1254,48.454,504.4,371,17.632,9.06,74.731,116.985,6.11664,4.37418,11.6934,135.957,4.75256,2.44205,20.1431
dish_1561739265,282.55,342.434,6.01092,46.4322,11.434,292.04,308,9.989,41.127,10.689,82.5124,1.75535,13.5595,3.33904,94.8182,3.24318,13.3529,3.47045
dish_1558373159,946.909,334.804,72.5146,35.5474,51.1518,1013.34,334,79.118,30.505,60.625,282.825,21.6588,10.6174,15.2781,303.394,23.688,9.13323,18.1512
dish_1565035830,323.235,454.043,8.1469,14.7914,45.5492,340.128,414,6.475,14.785,54.718,71.1905,1.7943,3.25771,10.0319,82.1565,1.56401,3.57126,13.2169
dish_1562788568,296.471,237.158,13.5443,34.2345,19.2503,289.203,230,11.7352,46.9172,11.4304,125.01,5.71107,14.4353,8.11708,125.741,5.10225,20.3988,4.96974
dish_1558376483,754.268,273.558,56.3015,34.0997,34.0121,735.03,270,55.444,32.24,33.301,275.725,20.5812,12.4652,12.4332,272.233,20.5348,11.9407,12.3337
dish_1561739160,32.8886,59.0348,0.229065,7.97564,0.37096,34.77,61,0.183,8.54,0.427,55.7105,0.388018,13.5101,0.628376,57,0.3,14,0.7
dish_1558549773,2.97712,12.0783,0.0561169,0.503873,0.315537,2.3,10,0.04,0.36,0.29,24.6485,0.46461,4.17172,2.61244,23,0.4,3.6,2.9
dish_1561574394,68.2056,97.975,5.17993,4.74984,2.78667,61.5024,82,4.80367,3.43842,2.36795,69.6153,5.287,4.84802,2.84427,75.0029,5.85813,4.19319,2.88775
dish_1558461760,11.1473,63.2428,0.122393,2.38402,0.593417,10.98,61,0.122,2.379,0.549,17.6262,0.193529,3.76963,0.938315,18,0.2,3.9,0.9
dish_1563909469,55.0162,56.5276,5.05212,1.86902,1.03669,72.4028,64,6.90635,2.24837,1.36492,97.3263,8.93744,3.30639,1.83395,113.129,10.7912,3.51307,2.13268
dish_1558376938,47.7363,72.5544,0.143733,12.6311,0.48107,51.06,74,0.148,13.32,0.518,65.7938,0.198104,17.4091,0.663047,69,0.2,18,0.7
dish_1565986733,355.02,278.756,35.8645,11.0432,39.8796,387.929,287,35.6928,9.92611,42.9748,127.359,12.8659,3.9616,14.3063,135.167,12.4365,3.45858,14.9738
dish_1558639555,169.518,329.402,1.64287,40.3363,3.21749,156.049,320,1.278,38.18,2.725,51.4625,0.498745,12.2453,0.976767,48.7653,0.399375,11.9313,0.851562
dish_1558546558,274.006,50.2631,23.5565,11.0205,10.2835,254.364,44,21.78,9.988,9.856,545.142,46.8663,21.9255,20.4593,578.1,49.5,22.7,22.4
dish_1563984242,381.218,715.246,3.12046,40.0176,42.7851,402.117,753,3.30239,36.8196,49.4078,53.2989,0.436278,5.59494,5.98187,53.402,0.438564,4.88972,6.56146
dish_1559849097,424.69,306.829,23.4705,51.1929,12.4382,495.928,325,29.044,55.626,14.261,138.413,7.64938,16.6845,4.0538,152.593,8.93662,17.1157,4.388
dish_1563566965,351.968,323.058,20.6428,29.9296,16.989,370.827,286,12.0885,56.2438,13.121,108.949,6.38981,9.26447,5.25883,129.66,4.22675,19.6657,4.58777
dish_1566849895,75.75,134.816,3.49129,11.713,1.41512,112.31,153,7.341,12.821,1.31,56.1879,2.58968,8.6882,1.04967,73.4052,4.79804,8.37974,0.856209
dish_1559157919,26.2237,41.392,2.09299,2.08073,1.1132,37.0946,39,3.32846,1.52336,0.990958,63.3545,5.05652,5.0269,2.68942,95.1143,8.53452,3.90606,2.54092
dish_1558113477,280.193,51.3766,24.1068,11.1822,10.5511,289.05,50,24.75,11.35,11.2,545.372,46.9218,21.7652,20.5368,578.1,49.5,22.7,22.4
dish_1559238993,53.1627,99.3885,0.3,13.0854,0.667758,61.56,108,0.324,15.12,0.756,53.4898,0.301846,13.1659,0.671866,57,0.3,14,0.7
dish_1562788506,109.968,111.554,2.92643,22.4949,3.19856,114.588,108,2.592,23.76,3.348,98.5779,2.62333,20.165,2.86727,106.1,2.4,22,3.1
dish_1562774129,79.9864,93.1036,5.27445,8.41212,1.42389,73.0835,77,2.8981,11.3361,1.539,85.9112,5.66514,9.03523,1.52937,94.9137,3.76376,14.7222,1.9987
dish_1559578551,109.789,21.8719,8.56387,0.307381,7.54402,124.43,23,9.66,0.322,8.51,501.963,39.1547,1.40537,34.4918,541,42,1.4,37
dish_1562788536,212.291,193.297,6.72755,36.3354,7.63411,245.132,190,6.61,44.752,5.398,109.827,3.48043,18.7978,3.94943,129.017,3.47895,23.5537,2.84105
dish_1559233756,190.716,208.525,6.02747,29.0882,5.44359,189.85,222,5.242,30.418,6.142,91.4592,2.89052,13.9495,2.61052,85.518,2.36126,13.7018,2.76667
dish_1564428181,514.245,316.964,29.7869,13.441,44.9928,510.051,320,32.3234,20.955,34.3055,162.241,9.39755,4.24055,14.1949,159.391,10.1011,6.54845,10.7205
dish_1565118729,426.499,227.227,25.0256,9.16255,38.9708,435.493,248,24.2651,9.01755,41.903,187.698,11.0135,4.03234,17.1507,175.602,9.78432,3.63611,16.8964
dish_1566414291,330.488,273.877,18.0612,33.9774,14.3303,345.142,244,14.7944,46.0217,7.03522,120.67,6.59464,12.4061,5.23238,141.452,6.06328,18.8614,2.88329
dish_1561661347,68.5928,145.728,3.05386,7.92202,4.10475,50.67,132,1.632,7.215,3.426,47.0691,2.09559,5.43617,2.81672,38.3864,1.23636,5.46591,2.59545
dish_1563218408,269.501,103.538,12.1449,29.1391,11.2915,245.34,87,10.44,27.84,10.44,260.293,11.7299,28.1435,10.9057,282,12,32,12
dish_1561661377,242.659,292.973,16.1662,15.8512,27.3027,306.334,294,8.97279,11.8548,43.7352,82.8265,5.51798,5.41046,9.3192,104.195,3.05197,4.03226,14.8759
dish_1558639876,69.1309,222.677,0.482311,16.3875,2.50752,68.18,215,0.529,15.37,2.767,31.0454,0.216597,7.35933,1.12608,31.7116,0.246047,7.14884,1.28698
dish_1566849862,74.0965,66.8357,6.75821,4.54677,0.545272,77.05,67,7.169,4.221,0.536,110.864,10.1117,6.8029,0.815839,115,10.7,6.3,0.8
dish_1566502573,679.851,494.454,29.4565,75.3153,48.84,821.51,487,43.2062,60.7182,51.1893,137.495,5.95738,15.232,9.87755,168.688,8.87192,12.4678,10.5111
dish_1562009810,129.543,104.966,1.76582,25.18,2.82789,119.88,108,0.972,24.84,2.808,123.414,1.68228,23.9888,2.6941,111,0.9,23,2.6
dish_1564675411,245.157,317.307,7.66522,4.78557,34.2885,235.531,308,7.033,2.708,35.193,77.2617,2.41571,1.50818,10.8061,76.4711,2.28344,0.879221,11.4263
dish_1560203424,405.706,133.356,22.1892,34.9234,16.3485,451.754,138,22.272,50.212,14.588,304.227,16.639,26.188,12.2593,327.358,16.1391,36.3855,10.571
dish_1562790824,585.732,351.722,43.8465,13.0846,47.2865,437.072,368,49.8295,19.2739,49.8599,166.533,12.4662,3.72015,13.4443,118.769,13.5406,5.23747,13.5489
dish_1558030289,42.099,116.155,0.123547,10.5878,0.606857,38.52,107,0.107,9.63,0.535,36.2437,0.106363,9.11519,0.522453,36,0.1,9,0.5
dish_1560444985,132.831,261.137,4.14085,19.558,5.73238,198.938,264,10.0954,24.0756,5.12749,50.8662,1.5857,7.48953,2.19516,75.3552,3.82403,9.11955,1.94223
dish_1563984140,185.497,391.941,0.6286,2.51192,36.604,245.44,472,0.944,3.304,47.2,47.3278,0.160381,0.640891,9.33916,52,0.2,0.7,10
dish_1561662160,58.5233,54.0585,4.1546,5.05381,1.49394,41.8383,36,3.37508,2.75282,0.63016,108.259,7.68538,9.34877,2.76356,116.218,9.37522,7.64671,1.75044
dish_1558641164,68.6501,138.883,0.297062,18.5437,0.443684,80.08,154,0.308,21.56,0.462,49.4301,0.213893,13.352,0.319466,52,0.2,14,0.3
dish_1558110335,7.25701,1.53047,0.567561,0.0453563,0.457613,37.87,7,2.94,0.098,2.59,474.169,37.0841,2.96356,29.9002,541,42,1.4,37
dish_1565811061,346.351,396.667,15.483,17.676,38.0633,380.32,324,7.762,9.06,65.801,87.3155,3.90329,4.45612,9.59577,117.383,2.39568,2.7963,20.309
dish_1559844490,94.5778,173.302,0.493576,23.3903,1.35532,108.36,180,0.459,27.45,1.359,54.5739,0.284806,13.4969,0.782055,60.2,0.255,15.25,0.755
dish_1562786103,211.169,138.193,8.20394,29.5989,6.14082,93.081,57,3.363,13.965,2.337,152.807,5.93658,21.4185,4.44366,163.3,5.9,24.5,4.1
dish_1563897087,163.307,202.216,8.41826,10.022,15.6983,102.44,231,0.67,8.169,15.196,80.7588,4.163,4.9561,7.76311,44.3463,0.290043,3.53636,6.57836
dish_1566590007,933.445,552.436,43.0785,52.5766,90.0383,740.762,457,29.2331,57.951,61.7982,168.969,7.79792,9.51722,16.2984,162.092,6.39674,12.6807,13.5226
dish_1560975517,38.8771,99.6894,1.57036,4.93056,2.82352,42.39,99,1.858,4.608,3.064,38.9982,1.57526,4.94592,2.83232,42.8182,1.87677,4.65455,3.09495
dish_1557936645,13.0451,36.7413,0.108226,2.85761,0.25542,11.88,36,0.108,2.88,0.252,35.5052,0.294563,7.77766,0.695183,33,0.3,8,0.7
dish_1565020796,162.838,108.649,9.29179,0.747071,15.8645,90.6,99,3.542,0.749,12.06,149.875,8.55214,0.687602,14.6016,91.5151,3.57778,0.756566,12.1818
dish_1559578579,146.822,78.7221,9.86047,5.17292,9.08799,142.58,78,9.825,4.722,8.895,186.507,12.5257,6.57112,11.5444,182.795,12.5962,6.05385,11.4038
dish_1557862783,541.163,324.932,28.6722,8.99834,57.3204,442.98,258,24.919,3.85,50.416,166.547,8.82407,2.7693,17.6408,171.698,9.65853,1.49225,19.5411
dish_1560975601,315.717,322.109,15.9182,17.6671,31.5205,233.936,253,8.42107,17.9459,22.7947,98.0156,4.94187,5.48482,9.78565,92.4647,3.32849,7.09325,9.00976
dish_1560367952,263.83,200.649,15.7195,17.4244,16.3861,414.733,221,21.0739,45.9569,24.9389,131.489,7.83436,8.68406,8.16655,187.662,9.53571,20.795,11.2846
dish_1563565454,312.858,276.493,16.4694,24.0776,25.7218,350.789,322,22.6869,26.5777,22.2346,113.152,5.95654,8.7082,9.30284,108.941,7.04562,8.25394,6.90516
dish_1562703408,347.093,193.19,16.4654,31.8589,19.8771,311.209,196,12.0492,32.8336,17.4077,179.664,8.52291,16.491,10.2889,158.78,6.14755,16.7518,8.8815
dish_1564689138,258.693,218.438,15.6,24.0467,9.55927,268.267,223,21.9736,15.5228,5.80121,118.428,7.14161,11.0085,4.37619,120.299,9.85361,6.96091,2.60144
dish_1563221086,425.687,322.551,23.1246,17.0066,35.2232,328.278,254,18.2271,12.3899,28.9173,131.975,7.16927,5.27254,10.9202,129.243,7.17602,4.87791,11.3848
dish_1567007814,79.2551,154.306,0.518241,19.0875,1.11239,73,152,0.398,17.92,1.109,51.3623,0.335853,12.3699,0.720896,48.0263,0.261842,11.7895,0.729605
dish_1565896701,309.392,166.551,20.8605,8.00626,23.3052,294.473,184,18.1844,8.32206,25.7472,185.764,12.525,4.8071,13.9928,160.04,9.88282,4.52286,13.993
dish_1557937615,8.05231,25.8904,0.080652,1.64381,0.192188,6.93,21,0.063,1.68,0.147,31.1015,0.311513,6.34911,0.742311,33,0.3,8,0.7
dish_1564427455,388.475,267.489,28.1431,9.23441,27.3483,354.26,218,23.956,4.212,31.222,145.23,10.5212,3.45226,10.2241,162.505,10.989,1.93211,14.322
dish_1564588859,173.77,249.977,2.69023,12.0382,22.2757,183.586,257,4.75445,9.57116,23.4361,69.5145,1.07619,4.81574,8.91113,71.4344,1.84998,3.72419,9.1191
dish_1561577848,355.528,243.553,12.6369,7.36362,50.6896,413.348,254,13.8416,6.03791,63.1229,145.975,5.18854,3.02341,20.8125,162.735,5.44944,2.37713,24.8515
dish_1563389600,398.43,270.778,25.1911,6.2344,35.906,451.428,264,29.046,2.924,44.474,147.143,9.30324,2.3024,13.2603,170.995,11.0023,1.10758,16.8462
dish_1566316726,327.593,578.618,3.78141,22.0867,44.1216,409.523,685,4.10161,25.3654,57.4902,56.6165,0.653526,3.81715,7.62535,59.7844,0.598775,3.70298,8.39274
dish_1562776465,147.319,198.361,2.39522,27.755,4.3562,173.432,212,4.40542,31.4916,3.63413,74.2679,1.20751,13.9921,2.1961,81.8078,2.07803,14.8545,1.71421
dish_1568401261,409.637,425.684,7.70846,22.6556,54.9725,530.393,443,26.3507,34.583,39.132,96.2304,1.81084,5.32216,12.9139,119.728,5.94824,7.80654,8.8334
dish_1559841950,12.9846,37.0186,0.146917,2.54858,0.852125,11.2,32,0.128,2.24,0.768,35.076,0.396872,6.88458,2.30188,35,0.4,7,2.4
dish_1558375667,492.861,89.7447,42.2242,19.918,18.4409,687.939,119,58.905,27.013,26.656,549.181,47.0492,22.194,20.5482,578.1,49.5,22.7,22.4
dish_1566328805,838.572,496.817,32.1465,73.9466,65.2717,927.81,488,28.737,85.054,77.984,168.789,6.47049,14.8841,13.138,190.125,5.88873,17.4291,15.9803
dish_1558114145,52.1968,79.1068,0.150703,13.8496,0.551403,57.27,83,0.166,14.94,0.581,65.9827,0.190505,17.5075,0.697036,69,0.2,18,0.7
dish_1562700593,469.854,428.139,30.8007,22.4695,39.5451,385.774,384,29.8068,18.612,37.0463,109.743,7.19408,5.24817,9.23652,100.462,7.76219,4.84687,9.64748
dish_1557937574,11.3401,14.7943,0.427683,1.80029,0.176926,5.59,13,0.065,1.196,0.182,76.6518,2.89087,12.1688,1.19591,43,0.5,9.2,1.4
dish_1561661324,38.9134,88.2075,1.89637,3.78693,2.81799,33,75,1.575,3.225,2.4,44.1158,2.1499,4.2932,3.19473,44,2.1,4.3,3.2
dish_1564588820,56.9674,146.195,0.273421,1.86513,10.548,81.12,156,0.312,1.092,15.6,38.9667,0.187025,1.27578,7.21498,52,0.2,0.7,10
dish_1566414225,101.197,115.663,6.55769,6.92495,9.75379,125.182,88,4.18641,17.9417,3.75922,87.4933,5.66966,5.98719,8.43295,142.252,4.75728,20.3883,4.27184
dish_1568305257,810.636,410.592,59.8161,9.72793,47.4658,837.148,420,65.4969,9.31325,52.073,197.431,14.5682,2.36924,11.5603,199.321,15.5945,2.21744,12.3983
dish_1564773826,12.5364,54.1193,0.274498,2.36871,0.488015,10.08,56,0.112,2.184,0.504,23.1644,0.507209,4.37683,0.90174,18,0.2,3.9,0.9
dish_1562700496,29.2592,117.517,0.378303,6.06486,1.98409,31,124,0.372,6.2,2.232,24.8978,0.321913,5.16083,1.68834,25,0.3,5,1.8
dish_1566850099,115.255,118.711,9.68047,6.86758,2.35744,113.058,112,10.6873,4.14074,1.52555,97.0886,8.15466,5.78513,1.98587,100.945,9.54227,3.69708,1.3621
dish_1560975628,411.377,331.255,18.2522,32.8718,33.5438,348.273,296,12.4631,32.3509,27.6107,124.187,5.51002,9.92342,10.1263,117.66,4.2105,10.9294,9.32794
dish_1558461431,2.31095,10.6614,0.0368918,0.393412,0.257639,1.15,5,0.02,0.18,0.145,21.6759,0.34603,3.69006,2.41656,23,0.4,3.6,2.9
dish_1558635618,242.722,365.411,2.92998,55.6904,6.02591,220.254,334,2.439,49.7,5.606,66.4245,0.801831,15.2405,1.64908,65.9443,0.73024,14.8802,1.67844
dish_1561148021,334.192,223.523,16.9608,25.5644,20.9234,361.765,216,19.9488,23.6116,22.2041,149.512,7.58797,11.4371,9.36077,167.484,9.23555,10.9313,10.2797
dish_1566328745,294.362,239.026,8.4486,2.06539,49.7842,282.03,203,6.084,1.404,52.094,123.15,3.53459,0.864086,20.8279,138.931,2.99704,0.691626,25.6621
dish_1558373074,73.8522,144.036,0.284858,0.342766,19.7735,73.84,142,0.284,0.426,19.88,51.2733,0.197768,0.237972,13.7281,52,0.2,0.3,14
dish_1561662869,285.777,202.177,11.5124,10.9099,38.0343,284.346,192,9.2427,10.2828,38.791,141.35,5.69421,5.39623,18.8124,148.097,4.81391,5.35561,20.2037
dish_1558544663,100.031,170.347,1.9815,16.3624,5.71721,141.44,208,2.912,24.96,4.992,58.7219,1.16321,9.60535,3.35622,68,1.4,12,2.4
dish_1564588919,317.85,437.813,5.90478,42.4433,23.7335,335.944,452,7.60681,41.0018,25.0932,72.5996,1.3487,9.69439,5.42092,74.3239,1.68292,9.07119,5.5516
dish_1563909580,456.485,309.811,17.3217,63.0625,16.9625,544.312,361,20.1222,74.1441,18.4818,147.343,5.59103,20.3551,5.47511,150.779,5.57401,20.5385,5.1196
dish_1565894858,51.8889,35.4457,2.53068,6.61575,1.12464,132.84,27,6.75,17.55,1.377,146.39,7.1396,18.6645,3.17285,492,25,65,5.1
dish_1564689078,55.4224,47.2134,5.17033,2.35807,0.893628,72.3608,55,6.58469,2.95896,1.45029,117.387,10.951,4.9945,1.89274,131.565,11.9722,5.37993,2.63689
dish_1566414412,676.251,547.531,39.5886,36.4324,60.986,920.12,658,37.8124,57.0623,85.3348,123.509,7.23038,6.65393,11.1384,139.836,5.74656,8.67209,12.9688
dish_1566502537,500.311,362.512,23.014,40.0958,38.8648,517.644,315,24.2722,34.2924,41.8278,138.012,6.34849,11.0606,10.721,164.331,7.70547,10.8865,13.2787
dish_1558718587,15.6132,62.6695,0.201229,3.12829,1.08304,10.25,41,0.123,2.05,0.738,24.9136,0.321095,4.99173,1.72818,25,0.3,5,1.8
dish_1563551164,319.245,282.518,8.62557,43.8022,15.5927,339.756,270,8.32785,46.7571,17.7567,113,3.0531,15.5042,5.51918,125.836,3.08439,17.3175,6.57657
dish_1558720236,744.448,449.142,53.7458,54.4087,32.5098,887.823,407,66.44,60.461,31.913,165.749,11.9663,12.1139,7.2382,218.138,16.3243,14.8553,7.84103
dish_1562776497,297.714,276.726,16.0014,24.1265,14.2676,291.832,292,13.2054,32.7716,11.6341,107.584,5.78239,8.71854,5.15585,99.9426,4.5224,11.2231,3.98429
dish_1563565289,88.7137,90.1295,2.38912,17.2763,2.8006,93.368,88,2.112,19.36,2.728,98.4292,2.65077,19.1683,3.1073,106.1,2.4,22,3.1
dish_1559849412,324.835,59.5461,27.9702,13.0945,12.1623,352.641,61,30.195,13.847,13.664,545.519,46.9723,21.9905,20.425,578.1,49.5,22.7,22.4
dish_1559934477,18.6086,45.7561,0.828328,1.9248,1.39084,25.08,57,1.197,2.451,1.824,40.6692,1.81031,4.20666,3.03969,44,2.1,4.3,3.2
dish_1557936599,17.4691,53.9595,0.157378,3.72665,1.26474,22.05,63,0.252,4.41,1.512,32.3744,0.29166,6.90639,2.34387,35,0.4,7,2.4
dish_1563565354,264.673,199.515,15.7576,17.579,24.671,272.315,193,15.7771,23.0455,20.0397,132.658,7.89795,8.81086,12.3655,141.096,8.17465,11.9407,10.3833
dish_1561405411,352.117,274.759,21.7172,25.3151,25.6703,332.063,282,8.51106,25.6754,37.2279,128.155,7.90409,9.21357,9.34281,117.753,3.01811,9.10477,13.2014
dish_1566502472,155.652,149.806,7.36512,22.7078,4.2093,132.919,119,7.73538,15.9246,3.41666,103.902,4.91644,15.1582,2.80984,111.697,6.50032,13.382,2.87115
dish_1566838317,109.268,275.862,0.545719,27.8466,1.63389,114.2,284,0.423,29.414,1.559,39.6096,0.197823,10.0944,0.592285,40.2113,0.148944,10.357,0.548944
dish_1565123881,391.787,404.8,17.3735,35.9986,26.5039,406.822,515,19.3555,31.0019,30.0632,96.7851,4.29188,8.89292,6.54741,78.9945,3.75836,6.01979,5.83751
dish_1563551134,267.19,180.508,6.38987,34.509,15.9482,246.92,173,5.962,29.723,16.8104,148.022,3.53994,19.1178,8.83516,142.728,3.44624,17.1809,9.71699
dish_1558718906,470.357,305.693,30.3775,48.9576,16.2726,282.58,247,14.228,36.891,9.815,153.866,9.93726,16.0153,5.3232,114.405,5.76032,14.9356,3.97368
dish_1562963289,302.176,160.947,11.7698,37.3255,13.5985,349.918,180,12.686,43.364,15.52,187.749,7.31285,23.1912,8.44908,194.399,7.04778,24.0911,8.62222
dish_1562790775,84.8198,68.0776,8.05009,2.82937,1.07425,75.6863,40,7.80315,1.51952,0.394182,124.593,11.8249,4.1561,1.57798,189.216,19.5079,3.79879,0.985455
dish_1560801041,341.801,313.107,15.6266,22.698,28.7997,432.244,292,10.6634,63.2459,25.6701,109.164,4.99081,7.24926,9.19804,148.029,3.65186,21.6596,8.79114
dish_1565123816,248.567,108.224,12.5246,15.9801,17.7154,250.917,110,12.352,13.9509,19.2417,229.679,11.5729,14.7658,16.3692,228.106,11.2291,12.6826,17.4924
dish_1558031351,13.1229,45.4395,0.0495417,3.18058,0.280085,12.3,41,0.041,3.116,0.246,28.8799,0.109028,6.9996,0.616391,30,0.1,7.6,0.6
dish_1559841979,30.3654,75.839,0.211572,7.00212,1.09551,39.29,85,0.287,9.13,1.192,40.0393,0.278975,9.23287,1.44452,46.2235,0.337647,10.7412,1.40235
dish_1560203400,272.941,93.006,13.146,27.1432,11.0755,293.28,104,12.48,33.28,12.48,293.465,14.1346,29.1844,11.9084,282,12,32,12
dish_1563294987,87.2935,17.88,6.81143,0.311886,5.87734,97.38,18,7.56,0.252,6.66,488.219,38.0953,1.74433,32.8711,541,42,1.4,37
