dish_id,pred_calories,pred_mass,pred_fat,pred_carb,pred_protein,true_calories,true_mass,true_fat,true_carb,true_protein,preddens_calories,preddens_fat,preddens_carb,preddens_protein,truedens_calories,truedens_fat,truedens_carb,truedens_protein
dish_1558639555,178.523,347.097,1.71028,43.7115,2.95611,156.049,320,1.278,38.18,2.725,51.4331,0.492737,12.5935,0.851666,48.7653,0.399375,11.9313,0.851562
dish_1558546558,235.541,42.5,20.353,9.26213,9.11248,254.364,44,21.78,9.988,9.856,554.213,47.8894,21.7932,21.4411,578.1,49.5,22.7,22.4
dish_1563984242,349.007,685.461,3.06239,35.0178,40.7466,402.117,753,3.30239,36.8196,49.4078,50.9157,0.446763,5.10864,5.9444,53.402,0.438564,4.88972,6.56146
dish_1559849097,421.221,308.517,22.7279,50.5966,12.1225,495.928,325,29.044,55.626,14.261,136.531,7.36681,16.3999,3.92928,152.593,8.93662,17.1157,4.388
dish_1563566965,339.44,328.989,21.658,27.3133,15.9971,370.827,286,12.0885,56.2438,13.121,103.177,6.5832,8.30217,4.86249,129.66,4.22675,19.6657,4.58777
dish_1566849895,75.9123,133.73,3.57855,12.212,1.04494,112.31,153,7.341,12.821,1.31,56.7653,2.67595,9.13181,0.781383,73.4052,4.79804,8.37974,0.856209
dish_1559157919,35.1646,46.5428,2.71371,2.53688,1.35701,37.0946,39,3.32846,1.52336,0.990958,75.5532,5.83056,5.45063,2.91562,95.1143,8.53452,3.90606,2.54092
dish_1558113477,246.649,44.1616,21.2613,9.72701,9.59461,289.05,50,24.75,11.35,11.2,558.514,48.1444,22.026,21.7261,578.1,49.5,22.7,22.4
dish_1559238993,54.9738,102.13,0.296362,13.6195,0.681354,61.56,108,0.324,15.12,0.756,53.8274,0.290182,13.3355,0.667145,57,0.3,14,0.7
dish_1562788506,103.711,103.366,2.46468,20.7888,2.88305,114.588,108,2.592,23.76,3.348,100.334,2.38441,20.1118,2.78916,106.1,2.4,22,3.1
dish_1562774129,99.8073,103.779,6.57473,10.1649,1.66487,73.0835,77,2.8981,11.3361,1.539,96.1733,6.33535,9.79483,1.60426,94.9137,3.76376,14.7222,1.9987
dish_1559578551,109.326,20.9964,8.4923,0.194184,7.75133,124.43,23,9.66,0.322,8.51,520.689,40.4465,0.924842,36.9174,541,42,1.4,37
dish_1562788536,202.93,181.199,6.30504,33.5001,7.40145,245.132,190,6.61,44.752,5.398,111.993,3.47963,18.488,4.08471,129.017,3.47895,23.5537,2.84105
dish_1559233756,152.101,174.277,4.52697,22.8314,5.26163,189.85,222,5.242,30.418,6.142,87.2759,2.59758,13.1007,3.01912,85.518,2.36126,13.7018,2.76667
dish_1564428181,514.235,323.427,29.0797,13.4959,46.2377,510.051,320,32.3234,20.955,34.3055,158.996,8.99111,4.17279,14.2962,159.391,10.1011,6.54845,10.7205
dish_1565118729,459.759,238.661,27.3435,8.82422,42.6,435.493,248,24.2651,9.01755,41.903,192.641,11.457,3.69738,17.8495,175.602,9.78432,3.63611,16.8964
dish_1566414291,305.371,268.633,14.8516,27.8303,18.6076,345.142,244,14.7944,46.0217,7.03522,113.676,5.52857,10.36,6.92676,141.452,6.06328,18.8614,2.88329
dish_1561661347,58.1111,130.04,2.13439,7.72395,3.51402,50.67,132,1.632,7.215,3.426,44.6871,1.64133,5.93967,2.70226,38.3864,1.23636,5.46591,2.59545
dish_1563218408,284.136,112.602,12.1885,30.4227,12.3096,245.34,87,10.44,27.84,10.44,252.336,10.8244,27.018,10.932,282,12,32,12
dish_1561661377,239.335,273.706,13.121,13.9191,28.4662,306.334,294,8.97279,11.8548,43.7352,87.4425,4.79383,5.08541,10.4003,104.195,3.05197,4.03226,14.8759
dish_1558639876,74.9193,239.019,0.614355,17.5519,2.49778,68.18,215,0.529,15.37,2.767,31.3445,0.257032,7.34334,1.04501,31.7116,0.246047,7.14884,1.28698
dish_1566849862,73.2875,69.6178,6.68321,4.72963,0.559006,77.05,67,7.169,4.221,0.536,105.271,9.59985,6.79371,0.802964,115,10.7,6.3,0.8
dish_1566502573,589.605,453.765,22.8397,63.6576,42.9149,821.51,487,43.2062,60.7182,51.1893,129.936,5.03338,14.0287,9.45751,168.688,8.87192,12.4678,10.5111
dish_1562009810,121.768,96.5738,1.52935,23.0044,2.809,119.88,108,0.972,24.84,2.808,126.088,1.58361,23.8206,2.90865,111,0.9,23,2.6
dish_1564675411,243.513,318.766,7.67982,4.45057,34.1219,235.531,308,7.033,2.708,35.193,76.3924,2.40924,1.39619,10.7044,76.4711,2.28344,0.879221,11.4263
dish_1560203424,425.19,145.33,22.4309,38.5491,17.5615,451.754,138,22.272,50.212,14.588,292.569,15.4345,26.5253,12.0839,327.358,16.1391,36.3855,10.571
dish_1562790824,460.481,329.523,39.0087,14.0078,41.3609,437.072,368,49.8295,19.2739,49.8599,139.742,11.8379,4.25094,12.5517,118.769,13.5406,5.23747,13.5489
dish_1558030289,36.593,103.039,0.117947,9.09636,0.497773,38.52,107,0.107,9.63,0.535,35.5136,0.114468,8.82805,0.48309,36,0.1,9,0.5
dish_1560444985,143.493,258.945,5.35794,18.3335,6.14897,198.938,264,10.0954,24.0756,5.12749,55.4147,2.06914,7.08011,2.37463,75.3552,3.82403,9.11955,1.94223
dish_1563984140,190.062,379.123,0.555121,2.21475,38.2859,245.44,472,0.944,3.304,47.2,50.1322,0.146422,0.584177,10.0986,52,0.2,0.7,10
dish_1561662160,66.9209,62.8774,4.27906,6.01617,2.28696,41.8383,36,3.37508,2.75282,0.63016,106.431,6.8054,9.5681,3.63718,116.218,9.37522,7.64671,1.75044
dish_1558641164,75.0338,145.166,0.325972,20.2915,0.422943,80.08,154,0.308,21.56,0.462,51.6881,0.22455,13.9781,0.29135,52,0.2,14,0.3
dish_1558110335,19.8648,3.85488,1.56426,0.0645501,1.32119,37.87,7,2.94,0.098,2.59,515.315,40.5786,1.6745,34.2731,541,42,1.4,37
dish_1565811061,277.136,353.888,10.4585,15.69,31.7458,380.32,324,7.762,9.06,65.801,78.3116,2.95531,4.4336,8.97057,117.383,2.39568,2.7963,20.309
dish_1559844490,101.97,186.012,0.565185,25.6138,1.32128,108.36,180,0.459,27.45,1.359,54.8192,0.303844,13.77,0.71032,60.2,0.255,15.25,0.755
dish_1562786103,197.909,137.072,6.28582,28.5399,5.91798,93.081,57,3.363,13.965,2.337,144.383,4.58577,20.8211,4.31741,163.3,5.9,24.5,4.1
dish_1563897087,151.077,193.297,6.9044,9.52826,14.4468,102.44,231,0.67,8.169,15.196,78.158,3.57191,4.92933,7.47386,44.3463,0.290043,3.53636,6.57836
dish_1566590007,862.143,493.43,41.4362,45.8504,85.2528,740.762,457,29.2331,57.951,61.7982,174.725,8.3976,9.29219,17.2776,162.092,6.39674,12.6807,13.5226
dish_1560975517,43.2591,110.505,1.48755,5.70556,3.20618,42.39,99,1.858,4.608,3.064,39.1468,1.34614,5.16318,2.9014,42.8182,1.87677,4.65455,3.09495
dish_1557936645,13.1877,33.0674,0.120663,2.98048,0.269139,11.88,36,0.108,2.88,0.252,39.8814,0.364899,9.01335,0.813912,33,0.3,8,0.7
dish_1565020796,155.217,113.814,8.81304,0.815019,16.1418,90.6,99,3.542,0.749,12.06,136.377,7.74335,0.716095,14.1826,91.5151,3.57778,0.756566,12.1818
dish_1559578579,136.939,80.7367,9.08146,5.42585,8.47815,142.58,78,9.825,4.722,8.895,169.612,11.2482,6.72042,10.501,182.795,12.5962,6.05385,11.4038
dish_1557862783,495.802,318.611,25.1751,8.89816,55.1051,442.98,258,24.919,3.85,50.416,155.613,7.90149,2.79279,17.2954,171.698,9.65853,1.49225,19.5411
dish_1560975601,307.413,325.37,16.4541,18.2418,31.8071,233.936,253,8.42107,17.9459,22.7947,94.4812,5.05705,5.60648,9.77569,92.4647,3.32849,7.09325,9.00976
dish_1560367952,217.691,184.841,14.7383,13.0964,12.5177,414.733,221,21.0739,45.9569,24.9389,117.772,7.97353,7.08527,6.77217,187.662,9.53571,20.795,11.2846
dish_1563565454,262.586,255.596,13.5737,20.3509,20.8583,350.789,322,22.6869,26.5777,22.2346,102.735,5.31061,7.96215,8.16067,108.941,7.04562,8.25394,6.90516
dish_1562703408,348.648,200.018,16.4721,30.6717,20.8943,311.209,196,12.0492,32.8336,17.4077,174.308,8.23531,15.3344,10.4462,158.78,6.14755,16.7518,8.8815
dish_1564689138,262.766,212.65,15.6684,25.0316,8.2943,268.267,223,21.9736,15.5228,5.80121,123.567,7.36813,11.7713,3.90044,120.299,9.85361,6.96091,2.60144
dish_1563221086,405.289,307.689,23.3415,15.0417,33.7353,328.278,254,18.2271,12.3899,28.9173,131.72,7.58608,4.88862,10.9641,129.243,7.17602,4.87791,11.3848
dish_1567007814,75.5298,150.982,0.516913,18.0422,1.07066,73,152,0.398,17.92,1.109,50.0257,0.342367,11.9499,0.709132,48.0263,0.261842,11.7895,0.729605
dish_1565896701,330.934,177.618,20.9892,10.9302,24.7824,294.473,184,18.1844,8.32206,25.7472,186.318,11.8171,6.15378,13.9526,160.04,9.88282,4.52286,13.993
dish_1557937615,7.86372,22.249,0.0778179,1.68203,0.221929,6.93,21,0.063,1.68,0.147,35.3441,0.349759,7.56,0.997478,33,0.3,8,0.7
dish_1564427455,347.003,263.607,23.8495,8.46301,27.0496,354.26,218,23.956,4.212,31.222,131.636,9.04735,3.21046,10.2613,162.505,10.989,1.93211,14.322
dish_1564588859,183.137,253.715,2.80645,14.3619,22.4835,183.586,257,4.75445,9.57116,23.4361,72.1819,1.10614,5.66065,8.8617,71.4344,1.84998,3.72419,9.1191
dish_1561577848,326.422,221.023,13.9663,6.81468,43.7631,413.348,254,13.8416,6.03791,63.1229,147.686,6.31892,3.08324,19.8002,162.735,5.44944,2.37713,24.8515
dish_1563389600,336.133,264.137,21.7672,4.79423,31.4635,451.428,264,29.046,2.924,44.474,127.257,8.24086,1.81505,11.9118,170.995,11.0023,1.10758,16.8462
dish_1566316726,314.847,554.958,3.74384,20.1101,43.2756,409.523,685,4.10161,25.3654,57.4902,56.7335,0.674617,3.62372,7.79798,59.7844,0.598775,3.70298,8.39274
dish_1562776465,123.745,182.967,2.15855,23.585,4.03886,173.432,212,4.40542,31.4916,3.63413,67.6325,1.17975,12.8903,2.20743,81.8078,2.07803,14.8545,1.71421
dish_1568401261,369.651,396.495,8.16498,19.7391,51.4517,530.393,443,26.3507,34.583,39.132,93.2296,2.05929,4.9784,12.9766,119.728,5.94824,7.80654,8.8334
dish_1559841950,14.4837,38.5577,0.186485,2.72722,0.924843,11.2,32,0.128,2.24,0.768,37.5638,0.483653,7.07308,2.3986,35,0.4,7,2.4
dish_1558375667,446.121,80.5331,38.292,17.4857,17.3817,687.939,119,58.905,27.013,26.656,553.96,47.5482,21.7125,21.5833,578.1,49.5,22.7,22.4
dish_1566328805,867.362,517.726,33.3173,75.9751,63.077,927.81,488,28.737,85.054,77.984,167.533,6.43531,14.6748,12.1835,190.125,5.88873,17.4291,15.9803
dish_1558114145,58.5849,86.2018,0.187752,15.1464,0.587444,57.27,83,0.166,14.94,0.581,67.9624,0.217805,17.5709,0.681475,69,0.2,18,0.7
dish_1562700593,435.879,396.949,27.5505,21.7479,37.0816,385.774,384,29.8068,18.612,37.0463,109.807,6.94055,5.47876,9.34166,100.462,7.76219,4.84687,9.64748
dish_1557937574,13.6108,17.3877,0.538662,2.0612,0.254271,5.59,13,0.065,1.196,0.182,78.2782,3.09794,11.8544,1.46236,43,0.5,9.2,1.4
dish_1561661324,34.2596,80.0285,1.38015,3.95106,2.54249,33,75,1.575,3.225,2.4,42.8092,1.72457,4.93707,3.17698,44,2.1,4.3,3.2
dish_1564588820,61.7918,143.175,0.209727,1.52684,11.9347,81.12,156,0.312,1.092,15.6,43.1581,0.146483,1.06641,8.33573,52,0.2,0.7,10
dish_1566414225,103.249,123.316,3.94415,7.58385,13.597,125.182,88,4.18641,17.9417,3.75922,83.7275,3.19842,6.14996,11.0262,142.252,4.75728,20.3883,4.27184
dish_1568305257,702.488,382.989,53.7922,7.73475,43.4881,837.148,420,65.4969,9.31325,52.073,183.423,14.0454,2.01958,11.3549,199.321,15.5945,2.21744,12.3983
dish_1564773826,13.558,60.3338,0.291188,2.59174,0.492584,10.08,56,0.112,2.184,0.504,22.4716,0.482628,4.29567,0.81643,18,0.2,3.9,0.9
dish_1562700496,32.4582,127.815,0.432452,6.52307,2.23608,31,124,0.372,6.2,2.232,25.3947,0.338342,5.10353,1.74946,25,0.3,5,1.8
dish_1566850099,96.2472,90.9568,8.28481,5.40913,1.82571,113.058,112,10.6873,4.14074,1.52555,105.816,9.10852,5.94693,2.00723,100.945,9.54227,3.69708,1.3621
dish_1560975628,403.77,340.959,16.6848,34.2062,32.9999,348.273,296,12.4631,32.3509,27.6107,118.422,4.89348,10.0323,9.67856,117.66,4.2105,10.9294,9.32794
dish_1558461431,2.26543,9.22558,0.0382803,0.366811,0.262801,1.15,5,0.02,0.18,0.145,24.556,0.414937,3.97602,2.84862,23,0.4,3.6,2.9
dish_1558635618,244.792,354.016,3.35636,55.7012,5.67342,220.254,334,2.439,49.7,5.606,69.1472,0.948081,15.7341,1.60259,65.9443,0.73024,14.8802,1.67844
dish_1561148021,309.93,210.259,16.004,21.281,20.411,361.765,216,19.9488,23.6116,22.2041,147.404,7.61154,10.1213,9.70753,167.484,9.23555,10.9313,10.2797
dish_1566328745,268.361,223.311,8.37164,1.22015,45.5912,282.03,203,6.084,1.404,52.094,120.174,3.74887,0.54639,20.416,138.931,2.99704,0.691626,25.6621
dish_1558373074,80.4237,150.466,0.245181,2.97401,17.0378,73.84,142,0.284,0.426,19.88,53.4496,0.162947,1.97653,11.3233,52,0.2,0.3,14
dish_1561662869,257.442,184.745,9.26693,10.9271,34.5554,284.346,192,9.2427,10.2828,38.791,139.35,5.01607,5.91469,18.7044,148.097,4.81391,5.35561,20.2037
dish_1558544663,129.433,164.863,4.042,17.0996,8.36457,141.44,208,2.912,24.96,4.992,78.5095,2.45173,10.372,5.07365,68,1.4,12,2.4
dish_1564588919,347.525,433.375,7.69871,43.1951,24.8957,335.944,452,7.60681,41.0018,25.0932,80.1905,1.77646,9.96716,5.74462,74.3239,1.68292,9.07119,5.5516
dish_1563909580,450.664,303.432,15.4679,60.4836,15.55,544.312,361,20.1222,74.1441,18.4818,148.522,5.09764,19.9332,5.12472,150.779,5.57401,20.5385,5.1196
dish_1565894858,51.7701,32.8113,2.26055,7.14353,1.54215,132.84,27,6.75,17.55,1.377,157.782,6.88955,21.7716,4.70006,492,25,65,5.1
dish_1564689078,53.8224,44.9307,4.85282,2.35701,0.901087,72.3608,55,6.58469,2.95896,1.45029,119.79,10.8007,5.24588,2.0055,131.565,11.9722,5.37993,2.63689
dish_1566414412,579.405,508.502,32.4902,31.3841,58.4133,920.12,658,37.8124,57.0623,85.3348,113.943,6.38939,6.17188,11.4873,139.836,5.74656,8.67209,12.9688
dish_1566502537,406.811,310.138,17.6968,31.316,32.6807,517.644,315,24.2722,34.2924,41.8278,131.171,5.70609,10.0974,10.5375,164.331,7.70547,10.8865,13.2787
dish_1558718587,14.8173,59.4208,0.17932,3.02898,1.052,10.25,41,0.123,2.05,0.738,24.9362,0.301779,5.0975,1.77042,25,0.3,5,1.8
dish_1563551164,301.702,264.605,8.25191,39.6293,15.558,339.756,270,8.32785,46.7571,17.7567,114.02,3.11858,14.9768,5.87971,125.836,3.08439,17.3175,6.57657
dish_1558720236,715.621,417.511,51.6621,56.2496,26.1138,887.823,407,66.44,60.461,31.913,171.402,12.3738,13.4726,6.25464,218.138,16.3243,14.8553,7.84103
dish_1562776497,277.121,262.963,14.9791,21.3757,14.0844,291.832,292,13.2054,32.7716,11.6341,105.384,5.69626,8.12877,5.35604,99.9426,4.5224,11.2231,3.98429
dish_1563565289,73.1855,75.6751,1.89531,14.0633,2.1886,93.368,88,2.112,19.36,2.728,96.7102,2.50454,18.5838,2.8921,106.1,2.4,22,3.1
dish_1559849412,302.865,55.1307,26.1841,11.9866,11.7961,352.641,61,30.195,13.847,13.664,549.357,47.4945,21.7422,21.3966,578.1,49.5,22.7,22.4
dish_1559934477,19.2001,45.4657,0.80895,1.97048,1.36077,25.08,57,1.197,2.451,1.824,42.2298,1.77925,4.33399,2.99296,44,2.1,4.3,3.2
dish_1557936599,20.65,58.4018,0.216722,4.21033,1.44915,22.05,63,0.252,4.41,1.512,35.3586,0.371087,7.20924,2.48134,35,0.4,7,2.4
dish_1563565354,253.484,193.202,15.0842,15.5061,24.0719,272.315,193,15.7771,23.0455,20.0397,131.202,7.80748,8.02586,12.4594,141.096,8.17465,11.9407,10.3833
dish_1561405411,324.564,251.686,18.0784,26.6466,21.7116,332.063,282,8.51106,25.6754,37.2279,128.956,7.18293,10.5872,8.62645,117.753,3.01811,9.10477,13.2014
dish_1566502472,123.968,122.713,5.61422,17.5369,2.90784,132.919,119,7.73538,15.9246,3.41666,101.022,4.57508,14.291,2.36962,111.697,6.50032,13.382,2.87115
dish_1566838317,101.355,260.434,0.468678,26.1082,1.3513,114.2,284,0.423,29.414,1.559,38.9179,0.179961,10.0249,0.518864,40.2113,0.148944,10.357,0.548944
dish_1565123881,355.352,377.205,15.2741,30.3724,24.1357,406.822,515,19.3555,31.0019,30.0632,94.2066,4.04928,8.05195,6.39856,78.9945,3.75836,6.01979,5.83751
dish_1563551134,284.587,180.899,7.29136,34.8015,16.4978,246.92,173,5.962,29.723,16.8104,157.318,4.03062,19.238,9.11987,142.728,3.44624,17.1809,9.71699
dish_1558718906,452.346,303.342,28.3911,45.3261,15.1409,282.58,247,14.228,36.891,9.815,149.121,9.35945,14.9423,4.99138,114.405,5.76032,14.9356,3.97368
dish_1562963289,297.107,163.592,10.839,35.9638,13.4576,349.918,180,12.686,43.364,15.52,181.614,6.62566,21.9838,8.22632,194.399,7.04778,24.0911,8.62222
dish_1562790775,82.3198,64.2467,7.86436,2.72559,1.09951,75.6863,40,7.80315,1.51952,0.394182,128.131,12.2409,4.24238,1.71139,189.216,19.5079,3.79879,0.985455
dish_1560801041,334.271,297.675,13.2526,22.9939,28.8338,432.244,292,10.6634,63.2459,25.6701,112.294,4.45205,7.7245,9.68631,148.029,3.65186,21.6596,8.79114
dish_1565123816,248.608,109.63,11.5555,15.9217,18.7591,250.917,110,12.352,13.9509,19.2417,226.77,10.5404,14.5231,17.1112,228.106,11.2291,12.6826,17.4924
dish_1558031351,13.4593,43.2034,0.061627,3.32202,0.279257,12.3,41,0.041,3.116,0.246,31.1533,0.142644,7.68926,0.646379,30,0.1,7.6,0.6
dish_1559841979,37.2224,84.5135,0.276928,8.4306,1.18876,39.29,85,0.287,9.13,1.192,44.0431,0.327673,9.97544,1.40659,46.2235,0.337647,10.7412,1.40235
dish_1560203400,318.099,108.708,15.572,31.575,12.6642,293.28,104,12.48,33.28,12.48,292.619,14.3246,29.0458,11.6498,282,12,32,12
dish_1563294987,87.1205,17.4004,6.80587,0.223341,6.04077,97.38,18,7.56,0.252,6.66,500.682,39.1134,1.28354,34.7163,541,42,1.4,37
