dish_id,pred_calories,pred_mass,pred_fat,pred_carb,pred_protein,true_calories,true_mass,true_fat,true_carb,true_protein,preddens_calories,preddens_fat,preddens_carb,preddens_protein,truedens_calories,truedens_fat,truedens_carb,truedens_protein
dish_1559578551,109.153,21.3603,8.36603,0.246926,7.72505,124.43,23,9.66,0.322,8.51,511.01,39.1663,1.15601,36.1655,541,42,1.4,37
dish_1562788536,202.42,192.774,6.28316,34.9322,7.32415,245.132,190,6.61,44.752,5.398,105.004,3.25935,18.1208,3.79935,129.017,3.47895,23.5537,2.84105
dish_1559233756,165.953,188.835,4.63081,26.3849,4.92571,189.85,222,5.242,30.418,6.142,87.8824,2.4523,13.9725,2.60847,85.518,2.36126,13.7018,2.76667
dish_1564428181,515.978,313.299,30.8869,12.7676,44.9617,510.051,320,32.3234,20.955,34.3055,164.691,9.85859,4.07519,14.351,159.391,10.1011,6.54845,10.7205
dish_1565118729,415.78,218.285,25.5569,7.20205,37.9484,435.493,248,24.2651,9.01755,41.903,190.476,11.708,3.29938,17.3848,175.602,9.78432,3.63611,16.8964
dish_1566414291,321.849,289.827,17.724,33.6943,14.1594,345.142,244,14.7944,46.0217,7.03522,111.049,6.11536,11.6256,4.88545,141.452,6.06328,18.8614,2.88329
dish_1561661347,62.8387,137.435,2.90091,7.4899,3.7511,50.67,132,1.632,7.215,3.426,45.7226,2.11075,5.44978,2.72937,38.3864,1.23636,5.46591,2.59545
dish_1563218408,283.334,112.79,12.5512,30.658,12.5587,245.34,87,10.44,27.84,10.44,251.204,11.1279,27.1814,11.1346,282,12,32,12
dish_1561661377,262.732,284.787,14.3358,13.3077,31.4275,306.334,294,8.97279,11.8548,43.7352,92.2557,5.03388,4.67287,11.0354,104.195,3.05197,4.03226,14.8759
dish_1558639876,73.3985,227.006,0.677118,16.6916,2.71299,68.18,215,0.529,15.37,2.767,32.3333,0.298282,7.35294,1.19512,31.7116,0.246047,7.14884,1.28698
dish_1566849862,70.4769,64.6699,6.48316,4.25603,0.585911,77.05,67,7.169,4.221,0.536,108.98,10.025,6.58116,0.906003,115,10.7,6.3,0.8
dish_1566502573,648.68,485.982,24.7739,69.6045,45.585,821.51,487,43.2062,60.7182,51.1893,133.478,5.09771,14.3225,9.37998,168.688,8.87192,12.4678,10.5111
dish_1562009810,126.533,97.3864,1.19034,24.9041,2.84214,119.88,108,0.972,24.84,2.808,129.929,1.22228,25.5725,2.91842,111,0.9,23,2.6
dish_1564675411,260.637,328.272,9.18058,4.30555,36.2286,235.531,308,7.033,2.708,35.193,79.3967,2.79663,1.31158,11.0361,76.4711,2.28344,0.879221,11.4263
dish_1560203424,377.848,129.261,19.8295,34.3445,15.6433,451.754,138,22.272,50.212,14.588,292.313,15.3406,26.5698,12.1021,327.358,16.1391,36.3855,10.571
dish_1562790824,500.32,347.797,40.8364,15.4102,42.2241,437.072,368,49.8295,19.2739,49.8599,143.854,11.7414,4.43079,12.1404,118.769,13.5406,5.23747,13.5489
dish_1558030289,39.227,109.96,0.135434,9.70984,0.562635,38.52,107,0.107,9.63,0.535,35.674,0.123167,8.83037,0.511674,36,0.1,9,0.5
dish_1560444985,152.257,258.571,6.31482,18.2541,6.85917,198.938,264,10.0954,24.0756,5.12749,58.8839,2.4422,7.05961,2.65272,75.3552,3.82403,9.11955,1.94223
dish_1563984140,193.712,380.933,0.77644,2.4645,37.8859,245.44,472,0.944,3.304,47.2,50.8519,0.203826,0.646964,9.94554,52,0.2,0.7,10
dish_1561662160,82.5811,65.0567,5.5172,6.36243,2.90998,41.8383,36,3.37508,2.75282,0.63016,126.937,8.4806,9.77981,4.47298,116.218,9.37522,7.64671,1.75044
dish_1558641164,74.7718,147.205,0.340314,20.1291,0.444459,80.08,154,0.308,21.56,0.462,50.7942,0.231183,13.6741,0.301931,52,0.2,14,0.3
dish_1558110335,1.35675,0.282346,0.106766,0.00829869,0.0868483,37.87,7,2.94,0.098,2.59,480.528,37.8141,2.93919,30.7595,541,42,1.4,37
dish_1565811061,306.921,375.109,10.132,16.0022,38.5715,380.32,324,7.762,9.06,65.801,81.8218,2.70109,4.26601,10.2828,117.383,2.39568,2.7963,20.309
dish_1559844490,104.078,188.902,0.537961,26.0718,1.41877,108.36,180,0.459,27.45,1.359,55.0967,0.284784,13.8018,0.751064,60.2,0.255,15.25,0.755
dish_1562786103,204.479,129.639,6.9034,29.6814,6.08683,93.081,57,3.363,13.965,2.337,157.729,5.3251,22.8955,4.69522,163.3,5.9,24.5,4.1
dish_1563897087,186.271,214.613,8.28284,12.1757,17.0086,102.44,231,0.67,8.169,15.196,86.7938,3.85943,5.67334,7.92524,44.3463,0.290043,3.53636,6.57836
dish_1566590007,893.408,500.924,43.265,51.7507,78.1716,740.762,457,29.2331,57.951,61.7982,178.352,8.63704,10.3311,15.6055,162.092,6.39674,12.6807,13.5226
dish_1560975517,42.0328,100.121,1.85175,4.87668,2.93954,42.39,99,1.858,4.608,3.064,41.9818,1.84951,4.87077,2.93597,42.8182,1.87677,4.65455,3.09495
dish_1557936645,9.8535,28.5693,0.0866583,2.31197,0.218448,11.88,36,0.108,2.88,0.252,34.4898,0.303327,8.09249,0.764624,33,0.3,8,0.7
dish_1565020796,157.662,112.377,8.65102,0.98443,16.3781,90.6,99,3.542,0.749,12.06,140.298,7.69824,0.87601,14.5743,91.5151,3.57778,0.756566,12.1818
dish_1559578579,134.219,76.282,9.19019,4.86045,8.35981,142.58,78,9.825,4.722,8.895,175.951,12.0477,6.37169,10.9591,182.795,12.5962,6.05385,11.4038
dish_1557862783,494.219,316.169,25.6924,9.01269,53.8291,442.98,258,24.919,3.85,50.416,156.315,8.12616,2.85059,17.0254,171.698,9.65853,1.49225,19.5411
dish_1560975601,286.148,317.656,13.2756,16.407,29.6279,233.936,253,8.42107,17.9459,22.7947,90.0809,4.17925,5.16503,9.32703,92.4647,3.32849,7.09325,9.00976
dish_1560367952,200.57,169.72,10.8588,17.53,12.7083,414.733,221,21.0739,45.9569,24.9389,118.177,6.39804,10.3288,7.48778,187.662,9.53571,20.795,11.2846
dish_1563565454,285.142,260.252,14.6418,21.5624,22.8562,350.789,322,22.6869,26.5777,22.2346,109.564,5.62602,8.28523,8.78234,108.941,7.04562,8.25394,6.90516
dish_1562703408,343.754,192.716,16.107,31.0252,19.7465,311.209,196,12.0492,32.8336,17.4077,178.373,8.35789,16.0989,10.2465,158.78,6.14755,16.7518,8.8815
dish_1564689138,257.699,206.373,15.9939,22.883,7.65108,268.267,223,21.9736,15.5228,5.80121,124.871,7.74999,11.0882,3.70741,120.299,9.85361,6.96091,2.60144
dish_1563221086,386.524,304.285,21.3087,14.5879,32.3265,328.278,254,18.2271,12.3899,28.9173,127.027,7.00287,4.79415,10.6238,129.243,7.17602,4.87791,11.3848
dish_1567007814,82.5362,163.64,0.496961,20.1332,1.13922,73,152,0.398,17.92,1.109,50.4377,0.303692,12.3034,0.696175,48.0263,0.261842,11.7895,0.729605
dish_1565896701,301.527,167.544,19.66,7.90824,24.023,294.473,184,18.1844,8.32206,25.7472,179.969,11.7342,4.72009,14.3383,160.04,9.88282,4.52286,13.993
dish_1557937615,6.67412,20.5776,0.0721686,1.43952,0.185373,6.93,21,0.063,1.68,0.147,32.4338,0.350714,6.99556,0.900845,33,0.3,8,0.7
dish_1564427455,342.261,258.784,23.6721,8.8578,25.9825,354.26,218,23.956,4.212,31.222,132.257,9.14744,3.42285,10.0402,162.505,10.989,1.93211,14.322
dish_1564588859,193.891,258.591,3.48671,14.8288,23.7254,183.586,257,4.75445,9.57116,23.4361,74.9799,1.34835,5.73445,9.17489,71.4344,1.84998,3.72419,9.1191
dish_1561577848,342.059,226.363,14.5869,5.70211,46.3424,413.348,254,13.8416,6.03791,63.1229,151.111,6.44404,2.51901,20.4726,162.735,5.44944,2.37713,24.8515
dish_1563389600,334.443,250.392,21.1553,6.03658,31.3109,451.428,264,29.046,2.924,44.474,133.568,8.44888,2.41085,12.5048,170.995,11.0023,1.10758,16.8462
dish_1566316726,331.696,548.75,4.83329,21.0939,43.5281,409.523,685,4.10161,25.3654,57.4902,60.4456,0.880781,3.84399,7.93223,59.7844,0.598775,3.70298,8.39274
dish_1562776465,141.706,189.766,2.56951,26.3259,3.97475,173.432,212,4.40542,31.4916,3.63413,74.6744,1.35404,13.8729,2.09456,81.8078,2.07803,14.8545,1.71421
dish_1568401261,366.337,390.212,6.19102,18.1513,54.7021,530.393,443,26.3507,34.583,39.132,93.8813,1.58658,4.65163,14.0185,119.728,5.94824,7.80654,8.8334
dish_1559841950,12.8872,33.4205,0.167406,2.43656,0.816329,11.2,32,0.128,2.24,0.768,38.5608,0.500907,7.29062,2.4426,35,0.4,7,2.4
dish_1558375667,446.425,82.1289,38.2608,17.6886,17.2774,687.939,119,58.905,27.013,26.656,543.566,46.5863,21.5376,21.037,578.1,49.5,22.7,22.4
dish_1566328805,795.747,469.553,30.7324,71.3887,58.7856,927.81,488,28.737,85.054,77.984,169.469,6.54503,15.2036,12.5195,190.125,5.88873,17.4291,15.9803
dish_1558114145,60.4966,88.9048,0.178902,15.7909,0.622938,57.27,83,0.166,14.94,0.581,68.0465,0.201229,17.7616,0.70068,69,0.2,18,0.7
dish_1562700593,453.571,412.412,29.5293,23.8823,34.8021,385.774,384,29.8068,18.612,37.0463,109.98,7.16014,5.79088,8.43866,100.462,7.76219,4.84687,9.64748
dish_1557937574,12.1938,17.0902,0.307742,2.27923,0.218329,5.59,13,0.065,1.196,0.182,71.3497,1.8007,13.3365,1.27751,43,0.5,9.2,1.4
dish_1561661324,36.8783,85.989,1.58471,3.79052,2.76502,33,75,1.575,3.225,2.4,42.8872,1.84292,4.40815,3.21555,44,2.1,4.3,3.2
dish_1564588820,62.6728,145.461,0.246073,1.94936,11.5152,81.12,156,0.312,1.092,15.6,43.0856,0.169168,1.34012,7.91633,52,0.2,0.7,10
dish_1566414225,118.788,138.593,7.86941,6.25747,14.9074,125.182,88,4.18641,17.9417,3.75922,85.7093,5.67805,4.51498,10.7562,142.252,4.75728,20.3883,4.27184
dish_1568305257,732.117,402.554,56.5158,9.14553,45.4968,837.148,420,65.4969,9.31325,52.073,181.868,14.0393,2.27188,11.302,199.321,15.5945,2.21744,12.3983
dish_1564773826,14.3475,56.9897,0.320204,2.54873,0.498308,10.08,56,0.112,2.184,0.504,25.1756,0.561864,4.47226,0.874383,18,0.2,3.9,0.9
dish_1562700496,34.1131,136.072,0.410187,7.01528,2.39732,31,124,0.372,6.2,2.232,25.07,0.30145,5.15558,1.76181,25,0.3,5,1.8
dish_1566850099,94.687,91.1715,8.28356,5.1826,1.45403,113.058,112,10.6873,4.14074,1.52555,103.856,9.08569,5.68445,1.59483,100.945,9.54227,3.69708,1.3621
dish_1560975628,396.054,334.417,17.3699,33.5254,30.5924,348.273,296,12.4631,32.3509,27.6107,118.431,5.19409,10.025,9.14797,117.66,4.2105,10.9294,9.32794
dish_1558461431,2.33194,9.87809,0.0429697,0.368217,0.282294,1.15,5,0.02,0.18,0.145,23.6072,0.435,3.72762,2.85778,23,0.4,3.6,2.9
dish_1558635618,245.872,363.85,3.10522,55.9057,6.09846,220.254,334,2.439,49.7,5.606,67.5752,0.853435,15.365,1.67609,65.9443,0.73024,14.8802,1.67844
dish_1561148021,327.056,218.77,16.5623,22.403,20.7986,361.765,216,19.9488,23.6116,22.2041,149.497,7.57063,10.2404,9.50706,167.484,9.23555,10.9313,10.2797
dish_1566328745,261.844,221.842,7.91835,1.31071,45.1572,282.03,203,6.084,1.404,52.094,118.031,3.56936,0.59083,20.3556,138.931,2.99704,0.691626,25.6621
dish_1558373074,74.217,144.187,0.307626,0.781469,18.9644,73.84,142,0.284,0.426,19.88,51.4729,0.213352,0.541984,13.1526,52,0.2,0.3,14
dish_1561662869,252.959,178.854,9.57105,10.0377,32.3568,284.346,192,9.2427,10.2828,38.791,141.433,5.35131,5.61223,18.0912,148.097,4.81391,5.35561,20.2037
dish_1558544663,127.274,166.735,3.76297,15.758,8.58085,141.44,208,2.912,24.96,4.992,76.3328,2.25685,9.45092,5.1464,68,1.4,12,2.4
dish_1564588919,314.051,428.929,6.92199,41.3846,22.5538,335.944,452,7.60681,41.0018,25.0932,73.2175,1.61378,9.64834,5.25816,74.3239,1.68292,9.07119,5.5516
dish_1563909580,421.299,295.496,14.1842,59.1507,15.2427,544.312,361,20.1222,74.1441,18.4818,142.574,4.80014,20.0174,5.15836,150.779,5.57401,20.5385,5.1196
dish_1565894858,50.9279,23.8977,1.57008,8.45209,0.891814,132.84,27,6.75,17.55,1.377,213.108,6.57002,35.3678,3.7318,492,25,65,5.1
dish_1564689078,48.5762,41.0632,4.55982,1.91376,0.731116,72.3608,55,6.58469,2.95896,1.45029,118.296,11.1044,4.66052,1.78046,131.565,11.9722,5.37993,2.63689
dish_1566414412,597.766,520.446,34.0455,31.1423,57.5309,920.12,658,37.8124,57.0623,85.3348,114.856,6.5416,5.98377,11.0541,139.836,5.74656,8.67209,12.9688
dish_1566502537,429.292,322.13,18.8421,36.42,32.0102,517.644,315,24.2722,34.2924,41.8278,133.267,5.84923,11.306,9.93705,164.331,7.70547,10.8865,13.2787
dish_1558718587,15.4701,61.1474,0.201509,3.08874,1.09247,10.25,41,0.123,2.05,0.738,25.2997,0.329547,5.05131,1.78661,25,0.3,5,1.8
dish_1563551164,306.581,261.732,8.34273,41.3344,14.803,339.756,270,8.32785,46.7571,17.7567,117.135,3.18751,15.7926,5.65578,125.836,3.08439,17.3175,6.57657
dish_1558720236,705.556,429.336,50.7927,53.8285,28.1708,887.823,407,66.44,60.461,31.913,164.337,11.8305,12.5376,6.56149,218.138,16.3243,14.8553,7.84103
dish_1562776497,282.659,263.924,15.4549,23.0963,13.7872,291.832,292,13.2054,32.7716,11.6341,107.099,5.85581,8.75113,5.22392,99.9426,4.5224,11.2231,3.98429
dish_1563565289,80.1843,82.7958,2.01775,16.1051,2.46389,93.368,88,2.112,19.36,2.728,96.8458,2.43703,19.4516,2.97586,106.1,2.4,22,3.1
dish_1559849412,235.176,43.9508,20.1507,9.50414,9.10374,352.641,61,30.195,13.847,13.664,535.089,45.8483,21.6245,20.7135,578.1,49.5,22.7,22.4
dish_1559934477,20.9067,47.1952,0.949391,2.11271,1.49281,25.08,57,1.197,2.451,1.824,44.2984,2.01162,4.47653,3.16305,44,2.1,4.3,3.2
dish_1557936599,17.2637,51.2363,0.19167,3.55116,1.21612,22.05,63,0.252,4.41,1.512,33.6943,0.374091,6.93095,2.37356,35,0.4,7,2.4
dish_1563565354,259.748,195.818,15.8963,16.443,23.6871,272.315,193,15.7771,23.0455,20.0397,132.647,8.11789,8.3971,12.0965,141.096,8.17465,11.9407,10.3833
dish_1561405411,329.764,261.951,18.6917,27.7144,22.8733,332.063,282,8.51106,25.6754,37.2279,125.888,7.13557,10.58,8.73193,117.753,3.01811,9.10477,13.2014
dish_1566502472,134.507,132.166,5.9596,20.2598,3.62669,132.919,119,7.73538,15.9246,3.41666,101.771,4.50919,15.3291,2.74405,111.697,6.50032,13.382,2.87115
dish_1566838317,104.884,262.252,0.555645,26.4002,1.59781,114.2,284,0.423,29.414,1.559,39.9935,0.211874,10.0667,0.609267,40.2113,0.148944,10.357,0.548944
dish_1565123881,332.933,362.248,15.0999,29.5527,22.5173,406.822,515,19.3555,31.0019,30.0632,91.9075,4.1684,8.15814,6.216,78.9945,3.75836,6.01979,5.83751
dish_1563551134,272.732,181.517,7.12211,34.0523,16.0594,246.92,173,5.962,29.723,16.8104,150.251,3.92365,18.7598,8.84729,142.728,3.44624,17.1809,9.71699
dish_1558718906,433.894,301.399,27.0582,44.1623,15.0345,282.58,247,14.228,36.891,9.815,143.96,8.97754,14.6524,4.98825,114.405,5.76032,14.9356,3.97368
dish_1562963289,277.712,154.884,10.3203,34.2087,12.5181,349.918,180,12.686,43.364,15.52,179.303,6.66322,22.0866,8.0822,194.399,7.04778,24.0911,8.62222
dish_1562790775,78.9359,63.9287,7.71524,2.43281,1.2353,75.6863,40,7.80315,1.51952,0.394182,123.475,12.0685,3.80551,1.93231,189.216,19.5079,3.79879,0.985455
dish_1560801041,349.702,318.358,14.5126,25.3216,28.1521,432.244,292,10.6634,63.2459,25.6701,109.845,4.55856,7.95382,8.84289,148.029,3.65186,21.6596,8.79114
dish_1565123816,240.877,106.884,11.6537,16.0746,16.9489,250.917,110,12.352,13.9509,19.2417,225.362,10.903,15.0393,15.8573,228.106,11.2291,12.6826,17.4924
dish_1558031351,12.6261,41.2845,0.056294,3.15014,0.266618,12.3,41,0.041,3.116,0.246,30.583,0.136356,7.63031,0.645807,30,0.1,7.6,0.6
dish_1559841979,32.2642,75.0706,0.277462,7.50791,0.980575,39.29,85,0.287,9.13,1.192,42.9784,0.369601,10.0011,1.3062,46.2235,0.337647,10.7412,1.40235
dish_1560203400,278.521,96.6311,13.1294,28.6177,11.5702,293.28,104,12.48,33.28,12.48,288.231,13.5872,29.6155,11.9735,282,12,32,12
dish_1563294987,86.6431,16.8869,6.66382,0.252449,5.95064,97.38,18,7.56,0.252,6.66,513.077,39.4614,1.49493,35.2381,541,42,1.4,37
