dish_id,pred_calories,pred_mass,pred_fat,pred_carb,pred_protein,true_calories,true_mass,true_fat,true_carb,true_protein,preddens_calories,preddens_fat,preddens_carb,preddens_protein,truedens_calories,truedens_fat,truedens_carb,truedens_protein
dish_1563218408,286.279,116.514,12.1657,31.6649,12.7478,245.34,87,10.44,27.84,10.44,245.704,10.4414,27.177,10.9411,282,12,32,12
dish_1561661377,260.955,290.699,15.3469,13.9427,30.1644,306.334,294,8.97279,11.8548,43.7352,89.7681,5.27932,4.79628,10.3765,104.195,3.05197,4.03226,14.8759
dish_1558639876,72.3714,238.108,0.586517,16.658,2.899,68.18,215,0.529,15.37,2.767,30.3943,0.246324,6.99598,1.21751,31.7116,0.246047,7.14884,1.28698
dish_1566849862,67.556,58.7575,6.29753,3.69507,0.461234,77.05,67,7.169,4.221,0.536,114.974,10.7178,6.28867,0.784977,115,10.7,6.3,0.8
dish_1566502573,695.696,479.597,26.6377,77.4431,45.7842,821.51,487,43.2062,60.7182,51.1893,145.058,5.55419,16.1475,9.54638,168.688,8.87192,12.4678,10.5111
dish_1562009810,132.7,101.991,1.71916,26.4475,3.02411,119.88,108,0.972,24.84,2.808,130.109,1.68559,25.9311,2.96507,111,0.9,23,2.6
dish_1564675411,273.615,349.059,9.57129,4.30156,37.8613,235.531,308,7.033,2.708,35.193,78.3865,2.74203,1.23233,10.8467,76.4711,2.28344,0.879221,11.4263
dish_1560203424,374.664,130.68,19.0512,35.6579,15.4097,451.754,138,22.272,50.212,14.588,286.703,14.5785,27.2864,11.7919,327.358,16.1391,36.3855,10.571
dish_1562790824,466.149,353.168,42.0899,13.626,44.2251,437.072,368,49.8295,19.2739,49.8599,131.991,11.9178,3.85822,12.5224,118.769,13.5406,5.23747,13.5489
dish_1558030289,37.0914,107.219,0.148483,9.27793,0.562717,38.52,107,0.107,9.63,0.535,34.594,0.138486,8.65325,0.52483,36,0.1,9,0.5
dish_1560444985,140.288,263.628,5.62984,17.7541,6.09399,198.938,264,10.0954,24.0756,5.12749,53.2144,2.13553,6.73453,2.31159,75.3552,3.82403,9.11955,1.94223
dish_1563984140,198.024,387.029,0.63954,2.65075,38.4074,245.44,472,0.944,3.304,47.2,51.1653,0.165244,0.684897,9.92364,52,0.2,0.7,10
dish_1561662160,81.9296,74.4816,6.12696,6.72839,2.57267,41.8383,36,3.37508,2.75282,0.63016,110,8.22614,9.03362,3.4541,116.218,9.37522,7.64671,1.75044
dish_1558641164,78.2429,154.455,0.303053,20.9352,0.495477,80.08,154,0.308,21.56,0.462,50.6572,0.196207,13.5542,0.32079,52,0.2,14,0.3
dish_1558110335,30.2165,6.35145,2.39434,0.169728,1.91472,37.87,7,2.94,0.098,2.59,475.743,37.6975,2.67228,30.1463,541,42,1.4,37
dish_1565811061,325.996,413.61,11.2541,17.1225,42.3153,380.32,324,7.762,9.06,65.801,78.8172,2.72094,4.13976,10.2307,117.383,2.39568,2.7963,20.309
dish_1559844490,99.6737,184.837,0.422058,25.2883,1.35868,108.36,180,0.459,27.45,1.359,53.9251,0.22834,13.6814,0.735071,60.2,0.255,15.25,0.755
dish_1562786103,207.458,136.188,7.86285,29.8275,5.85957,93.081,57,3.363,13.965,2.337,152.332,5.77354,21.9018,4.30257,163.3,5.9,24.5,4.1
dish_1563897087,217.708,229.719,11.346,14.4969,16.9654,102.44,231,0.67,8.169,15.196,94.7716,4.93907,6.31071,7.38527,44.3463,0.290043,3.53636,6.57836
dish_1566590007,902.432,487.204,42.5355,57.6683,77.712,740.762,457,29.2331,57.951,61.7982,185.227,8.73054,11.8366,15.9506,162.092,6.39674,12.6807,13.5226
dish_1560975517,48.6025,112.915,1.39552,7.06048,3.19244,42.39,99,1.858,4.608,3.064,43.0435,1.2359,6.25293,2.8273,42.8182,1.87677,4.65455,3.09495
dish_1557936645,9.58489,28.0677,0.0730234,2.36296,0.221291,11.88,36,0.108,2.88,0.252,34.1492,0.260169,8.41878,0.788418,33,0.3,8,0.7
dish_1565020796,155.418,109.993,8.54898,0.768278,17.0039,90.6,99,3.542,0.749,12.06,141.298,7.7723,0.698479,15.459,91.5151,3.57778,0.756566,12.1818
dish_1559578579,135.131,81.2574,9.10208,5.24401,8.86843,142.58,78,9.825,4.722,8.895,166.3,11.2015,6.45358,10.914,182.795,12.5962,6.05385,11.4038
dish_1557862783,504.128,321.219,25.8436,8.54407,54.0574,442.98,258,24.919,3.85,50.416,156.942,8.0455,2.65989,16.8288,171.698,9.65853,1.49225,19.5411
dish_1560975601,290.337,312.47,12.7215,20.4375,28.577,233.936,253,8.42107,17.9459,22.7947,92.9167,4.07127,6.54062,9.14551,92.4647,3.32849,7.09325,9.00976
dish_1560367952,225.708,184.164,14.5303,16.753,14.9576,414.733,221,21.0739,45.9569,24.9389,122.559,7.88987,9.09679,8.12191,187.662,9.53571,20.795,11.2846
dish_1563565454,302.525,282.469,16.0882,23.6621,22.5584,350.789,322,22.6869,26.5777,22.2346,107.1,5.69555,8.37688,7.98614,108.941,7.04562,8.25394,6.90516
dish_1562703408,331.784,190.765,14.6333,31.8629,18.5909,311.209,196,12.0492,32.8336,17.4077,173.923,7.67084,16.7027,9.74543,158.78,6.14755,16.7518,8.8815
dish_1564689138,280.389,222.816,15.8572,27.4332,10.2385,268.267,223,21.9736,15.5228,5.80121,125.839,7.1167,12.312,4.59504,120.299,9.85361,6.96091,2.60144
dish_1563221086,374.068,295.651,20.144,14.9749,32.2285,328.278,254,18.2271,12.3899,28.9173,126.524,6.81343,5.06507,10.9008,129.243,7.17602,4.87791,11.3848
dish_1567007814,76.6708,155.398,0.477662,18.4559,1.12126,73,152,0.398,17.92,1.109,49.3382,0.307379,11.8765,0.721537,48.0263,0.261842,11.7895,0.729605
dish_1565896701,290.435,161.56,19.171,9.38176,21.1418,294.473,184,18.1844,8.32206,25.7472,179.77,11.8662,5.807,13.086,160.04,9.88282,4.52286,13.993
dish_1557937615,6.85589,22.3609,0.0614229,1.66465,0.180138,6.93,21,0.063,1.68,0.147,30.6602,0.274689,7.44448,0.805594,33,0.3,8,0.7
dish_1564427455,338.18,255.349,22.9282,8.00172,27.1192,354.26,218,23.956,4.212,31.222,132.438,8.97916,3.13364,10.6205,162.505,10.989,1.93211,14.322
dish_1564588859,179.017,246.692,2.12531,13.7948,24.4227,183.586,257,4.75445,9.57116,23.4361,72.5669,0.861524,5.59191,9.90007,71.4344,1.84998,3.72419,9.1191
dish_1561577848,345.199,212.41,14.6679,5.62627,45.0369,413.348,254,13.8416,6.03791,63.1229,162.516,6.90549,2.64878,21.2028,162.735,5.44944,2.37713,24.8515
dish_1563389600,316.231,257.592,19.9587,5.4664,31.0446,451.428,264,29.046,2.924,44.474,122.764,7.74821,2.12211,12.0518,170.995,11.0023,1.10758,16.8462
dish_1566316726,344.019,573.726,4.09949,23.7631,44.5803,409.523,685,4.10161,25.3654,57.4902,59.9622,0.714538,4.1419,7.77032,59.7844,0.598775,3.70298,8.39274
dish_1562776465,123.399,174.014,1.9705,23.6042,3.26448,173.432,212,4.40542,31.4916,3.63413,70.9132,1.13238,13.5646,1.87599,81.8078,2.07803,14.8545,1.71421
dish_1568401261,396.125,398.524,5.63706,25.9354,57.2819,530.393,443,26.3507,34.583,39.132,99.398,1.41449,6.50787,14.3735,119.728,5.94824,7.80654,8.8334
dish_1559841950,11.9307,34.7216,0.137452,2.46166,0.815683,11.2,32,0.128,2.24,0.768,34.3611,0.395868,7.0897,2.34921,35,0.4,7,2.4
dish_1558375667,437.229,78.3747,37.6031,17.4891,16.8578,687.939,119,58.905,27.013,26.656,557.87,47.9786,22.3148,21.5092,578.1,49.5,22.7,22.4
dish_1558639482,63.9057,61.9282,1.53586,12.9653,1.90193,30.769,29,0.696,6.38,0.899,103.193,2.48007,20.936,3.07118,106.1,2.4,22,3.1
dish_1566328805,882.753,507.668,35.0013,79.3238,61.3602,927.81,488,28.737,85.054,77.984,173.884,6.89452,15.6251,12.0867,190.125,5.88873,17.4291,15.9803
dish_1558114145,59.2663,88.3375,0.18573,15.3743,0.634246,57.27,83,0.166,14.94,0.581,67.0908,0.210251,17.4041,0.71798,69,0.2,18,0.7
dish_1562700593,412.174,375.934,29.3862,19.0454,35.0548,385.774,384,29.8068,18.612,37.0463,109.64,7.81685,5.06616,9.32474,100.462,7.76219,4.84687,9.64748
dish_1557937574,9.29178,9.39113,0.573565,1.04907,0.154705,5.59,13,0.065,1.196,0.182,98.9421,6.10752,11.1709,1.64735,43,0.5,9.2,1.4
dish_1561661324,40.3363,90.4202,1.89281,4.09425,3.00488,33,75,1.575,3.225,2.4,44.6099,2.09335,4.52803,3.32325,44,2.1,4.3,3.2
dish_1564588820,67.281,140.428,0.269537,1.42341,12.758,81.12,156,0.312,1.092,15.6,47.9113,0.191939,1.01362,9.08508,52,0.2,0.7,10
dish_1566414225,135.415,143.799,7.17309,5.33992,17.3366,125.182,88,4.18641,17.9417,3.75922,94.1695,4.98827,3.71346,12.0561,142.252,4.75728,20.3883,4.27184
dish_1568305257,746.038,405.031,56.94,10.0173,44.706,837.148,420,65.4969,9.31325,52.073,184.193,14.0582,2.47321,11.0377,199.321,15.5945,2.21744,12.3983
dish_1564773826,11.5077,52.1824,0.219857,2.40507,0.382504,10.08,56,0.112,2.184,0.504,22.0529,0.421324,4.60896,0.733014,18,0.2,3.9,0.9
dish_1562700496,32.1167,130.032,0.393667,6.45606,2.20309,31,124,0.372,6.2,2.232,24.6991,0.302746,4.96498,1.69427,25,0.3,5,1.8
dish_1566850099,109.472,109.313,9.35058,6.27472,2.4846,113.058,112,10.6873,4.14074,1.52555,100.145,8.55397,5.74015,2.27293,100.945,9.54227,3.69708,1.3621
dish_1560975628,396.92,338.251,16.2259,36.8065,30.4346,348.273,296,12.4631,32.3509,27.6107,117.345,4.79701,10.8814,8.99763,117.66,4.2105,10.9294,9.32794
dish_1558461431,2.45757,10.2462,0.0426007,0.406321,0.282621,1.15,5,0.02,0.18,0.145,23.9852,0.41577,3.96557,2.7583,23,0.4,3.6,2.9
dish_1558635618,241.367,371.751,2.58436,56.2976,5.76973,220.254,334,2.439,49.7,5.606,64.9272,0.695187,15.1439,1.55204,65.9443,0.73024,14.8802,1.67844
dish_1561148021,331.228,216.022,17.7019,22.5416,20.9014,361.765,216,19.9488,23.6116,22.2041,153.331,8.19448,10.4348,9.67558,167.484,9.23555,10.9313,10.2797
dish_1566328745,273.724,229.801,7.79043,1.52252,48.016,282.03,203,6.084,1.404,52.094,119.113,3.39008,0.662538,20.8946,138.931,2.99704,0.691626,25.6621
dish_1558373074,73.2837,143.66,0.29751,19.4465,0.483805,73.84,142,0.284,0.426,19.88,51.012,0.207094,13.5365,0.336772,52,0.2,0.3,14
dish_1561662869,279.992,192.813,10.5633,10.3725,36.8866,284.346,192,9.2427,10.2828,38.791,145.214,5.47854,5.37955,19.1308,148.097,4.81391,5.35561,20.2037
dish_1558544663,130.667,181.412,4.65213,16.5177,8.60076,141.44,208,2.912,24.96,4.992,72.0278,2.5644,9.10505,4.74101,68,1.4,12,2.4
dish_1564588919,334.154,429.648,6.19291,44.3895,23.3559,335.944,452,7.60681,41.0018,25.0932,77.7738,1.44139,10.3316,5.43605,74.3239,1.68292,9.07119,5.5516
dish_1563909580,416.745,294.248,14.8348,56.1939,15.7338,544.312,361,20.1222,74.1441,18.4818,141.631,5.04159,19.0974,5.34713,150.779,5.57401,20.5385,5.1196
dish_1565894858,81.9871,40.0479,3.64214,11.6491,1.30222,132.84,27,6.75,17.55,1.377,204.723,9.09445,29.0878,3.25164,492,25,65,5.1
dish_1564689078,55.9054,46.525,5.36909,2.02877,0.825409,72.3608,55,6.58469,2.95896,1.45029,120.162,11.5402,4.3606,1.77412,131.565,11.9722,5.37993,2.63689
dish_1566414412,612.744,518.874,32.5118,32.8908,58.5825,920.12,658,37.8124,57.0623,85.3348,118.091,6.26584,6.33889,11.2903,139.836,5.74656,8.67209,12.9688
dish_1566502537,450.504,322.547,19.5321,37.0595,34.0764,517.644,315,24.2722,34.2924,41.8278,139.671,6.05558,11.4896,10.5648,164.331,7.70547,10.8865,13.2787
dish_1558718587,16.6139,67.8491,0.21593,3.34478,1.2341,10.25,41,0.123,2.05,0.738,24.4866,0.31825,4.92974,1.81889,25,0.3,5,1.8
dish_1563551164,318.902,270.359,9.12443,41.7636,16.2334,339.756,270,8.32785,46.7571,17.7567,117.955,3.37492,15.4475,6.00436,125.836,3.08439,17.3175,6.57657
dish_1558720236,846.874,465.813,61.4558,63.6308,30.1836,887.823,407,66.44,60.461,31.913,181.806,13.1932,13.6602,6.47978,218.138,16.3243,14.8553,7.84103
dish_1562776497,256.636,240.237,13.8356,20.8273,12.6381,291.832,292,13.2054,32.7716,11.6341,106.826,5.75916,8.6695,5.26066,99.9426,4.5224,11.2231,3.98429
dish_1563565289,88.1649,87.1812,2.38838,16.775,2.92391,93.368,88,2.112,19.36,2.728,101.128,2.73955,19.2415,3.35383,106.1,2.4,22,3.1
dish_1559849412,292.889,53.3535,25.2016,11.7195,11.2503,352.641,61,30.195,13.847,13.664,548.96,47.2352,21.9657,21.0864,578.1,49.5,22.7,22.4
dish_1559934477,25.0852,54.4905,1.17157,2.44995,1.82421,25.08,57,1.197,2.451,1.824,46.0359,2.15005,4.49611,3.34775,44,2.1,4.3,3.2
dish_1557936599,18.8288,55.8325,0.22735,3.87741,1.32325,22.05,63,0.252,4.41,1.512,33.7237,0.4072,6.94472,2.37004,35,0.4,7,2.4
dish_1563565354,269.76,189.411,15.8286,17.4412,22.4139,272.315,193,15.7771,23.0455,20.0397,142.42,8.35673,9.2081,11.8335,141.096,8.17465,11.9407,10.3833
dish_1561405411,317.098,267.528,17.9108,28.7347,22.3589,332.063,282,8.51106,25.6754,37.2279,118.529,6.69493,10.7408,8.35758,117.753,3.01811,9.10477,13.2014
dish_1566502472,129.334,122.846,6.10898,17.8137,3.27004,132.919,119,7.73538,15.9246,3.41666,105.282,4.97289,14.5008,2.66191,111.697,6.50032,13.382,2.87115
dish_1566838317,102.41,262.866,0.485081,25.9268,1.4257,114.2,284,0.423,29.414,1.559,38.959,0.184535,9.86311,0.542369,40.2113,0.148944,10.357,0.548944
dish_1565123881,355.617,375.868,16.4985,30.9075,22.9828,406.822,515,19.3555,31.0019,30.0632,94.6123,4.38944,8.22296,6.11459,78.9945,3.75836,6.01979,5.83751
dish_1563551134,279.625,171.512,7.56745,35.0532,16.508,246.92,173,5.962,29.723,16.8104,163.035,4.41219,20.4377,9.62494,142.728,3.44624,17.1809,9.71699
dish_1558718906,418.426,296.648,24.9755,43.5011,14.5345,282.58,247,14.228,36.891,9.815,141.051,8.41923,14.6642,4.89959,114.405,5.76032,14.9356,3.97368
dish_1562963289,296.832,164.451,11.2422,36.7835,13.5155,349.918,180,12.686,43.364,15.52,180.499,6.83618,22.3675,8.21859,194.399,7.04778,24.0911,8.62222
dish_1562790775,82.6866,66.8278,8.0423,2.31846,1.32063,75.6863,40,7.80315,1.51952,0.394182,123.731,12.0344,3.46931,1.97617,189.216,19.5079,3.79879,0.985455
dish_1560801041,344.333,311.579,15.3806,25.8114,27.6124,432.244,292,10.6634,63.2459,25.6701,110.512,4.93635,8.28407,8.86209,148.029,3.65186,21.6596,8.79114
dish_1565123816,251.628,109.884,12.2807,16.5056,17.864,250.917,110,12.352,13.9509,19.2417,228.994,11.1761,15.0209,16.2571,228.106,11.2291,12.6826,17.4924
dish_1558031351,12.9203,43.1682,0.0889431,3.19076,0.269196,12.3,41,0.041,3.116,0.246,29.9302,0.206039,7.39147,0.623598,30,0.1,7.6,0.6
