dish_id,pred_calories,pred_mass,pred_fat,pred_carb,pred_protein,true_calories,true_mass,true_fat,true_carb,true_protein
dish_1558639876,75.1914,247.228,0.699379,16.9593,2.74569,68.18,215,0.529,15.37,2.767
dish_1566849862,68.5553,58.6428,6.31209,3.63311,0.453116,77.05,67,7.169,4.221,0.536
dish_1566502573,663.935,465.757,27.9982,66.3161,41.7296,821.51,487,43.2062,60.7182,51.1893
dish_1562009810,131.304,89.9001,2.29628,24.1713,3.14387,119.88,108,0.972,24.84,2.808
dish_1564675411,289.469,313.279,13.1567,4.46316,35.4586,235.531,308,7.033,2.708,35.193
dish_1560203424,453.426,143.49,25.2644,37.4846,19.8619,451.754,138,22.272,50.212,14.588
dish_1562790824,560.264,348.943,41.4274,15.7278,45.7351,437.072,368,49.8295,19.2739,49.8599
dish_1558030289,34.3506,99.9776,0.16972,8.50694,0.606009,38.52,107,0.107,9.63,0.535
dish_1560444985,135.869,239.557,5.17546,18.6504,5.54958,198.938,264,10.0954,24.0756,5.12749
dish_1563984140,207.122,382.458,1.03981,2.0636,39.8463,245.44,472,0.944,3.304,47.2
dish_1561662160,85.818,88.775,5.28581,7.76985,2.99821,41.8383,36,3.37508,2.75282,0.63016
dish_1558641164,73.235,140.538,0.324843,19.6788,0.449475,80.08,154,0.308,21.56,0.462
dish_1558110335,59.2246,12.887,4.64761,0.649407,3.65522,37.87,7,2.94,0.098,2.59
dish_1565811061,350.409,373.448,16.074,17.7424,37.7447,380.32,324,7.762,9.06,65.801
dish_1559844490,98.8383,181.797,0.482605,25.308,1.39869,108.36,180,0.459,27.45,1.359
dish_1562786103,131.408,120.194,4.05043,15.1644,8.71867,93.081,57,3.363,13.965,2.337
dish_1563897087,156.901,202.876,8.81947,13.6693,8.36266,102.44,231,0.67,8.169,15.196
dish_1566590007,789.693,464.794,35.5311,50.918,65.9521,740.762,457,29.2331,57.951,61.7982
dish_1560975517,40.5177,104.74,1.30348,5.59364,2.92333,42.39,99,1.858,4.608,3.064
dish_1557936645,12.6972,31.3247,0.0933723,2.81202,0.222241,11.88,36,0.108,2.88,0.252
dish_1565020796,120.975,106.82,5.93419,0.827316,14.1942,90.6,99,3.542,0.749,12.06
dish_1559578579,147.102,81.6502,9.45208,4.63931,9.84892,142.58,78,9.825,4.722,8.895
dish_1557862783,423.896,286.876,19.9298,6.6485,49.3314,442.98,258,24.919,3.85,50.416
dish_1560975601,282.935,285.839,14.5508,13.9355,27.0774,233.936,253,8.42107,17.9459,22.7947
dish_1560367952,230.913,162.772,14.9325,16.3966,10.5699,414.733,221,21.0739,45.9569,24.9389
dish_1563565454,261.065,279.645,13.8914,21.6637,22.5283,350.789,322,22.6869,26.5777,22.2346
dish_1562703408,333.607,205.775,14.6703,30.06,19.8013,311.209,196,12.0492,32.8336,17.4077
dish_1564689138,242.332,202.048,12.8546,25.9749,8.48372,268.267,223,21.9736,15.5228,5.80121
dish_1563221086,366.976,290.422,20.6599,15.7247,30.657,328.278,254,18.2271,12.3899,28.9173
dish_1567007814,85.325,159.836,0.65191,20.3435,1.19028,73,152,0.398,17.92,1.109
dish_1565896701,308.963,171.034,20.1412,8.51303,22.6862,294.473,184,18.1844,8.32206,25.7472
dish_1557937615,8.72355,25.6985,0.0743123,1.88702,0.144055,6.93,21,0.063,1.68,0.147
dish_1564427455,341.572,242.715,21.7395,6.64826,29.9852,354.26,218,23.956,4.212,31.222
dish_1564588859,211.687,240.847,5.06352,14.2973,24.8387,183.586,257,4.75445,9.57116,23.4361
dish_1561577848,303.429,197.772,12.6728,5.44916,39.4736,413.348,254,13.8416,6.03791,63.1229
dish_1563389600,341.032,258.982,21.6678,5.25239,31.1541,451.428,264,29.046,2.924,44.474
dish_1566316726,349.205,553.338,5.99425,22.4669,43.5799,409.523,685,4.10161,25.3654,57.4902
dish_1562776465,140.628,185.749,3.06993,25.4197,3.90413,173.432,212,4.40542,31.4916,3.63413
dish_1568401261,410.397,372.807,9.70211,20.3677,56.6175,530.393,443,26.3507,34.583,39.132
dish_1559841950,12.7615,35.7163,0.14041,2.61075,0.846482,11.2,32,0.128,2.24,0.768
dish_1558375667,550.6,98.1728,47.4623,21.1456,21.8028,687.939,119,58.905,27.013,26.656
dish_1566328805,815.925,479.291,30.3362,76.0429,56.59,927.81,488,28.737,85.054,77.984
dish_1558114145,55.6371,81.7882,0.199556,14.2669,0.599278,57.27,83,0.166,14.94,0.581
dish_1562700593,452.259,390.624,30.2085,19.415,34.2637,385.774,384,29.8068,18.612,37.0463
dish_1557937574,9.23451,14.3806,0.069071,1.87434,0.209329,5.59,13,0.065,1.196,0.182
dish_1561661324,33.9432,83.4084,1.46509,3.90804,2.43141,33,75,1.575,3.225,2.4
dish_1564588820,61.5522,131.614,0.347564,1.78451,11.2983,81.12,156,0.312,1.092,15.6
dish_1566414225,107.9,115.98,5.62768,4.50232,11.8919,125.182,88,4.18641,17.9417,3.75922
dish_1568305257,735.919,387.514,55.377,11.3915,45.2527,837.148,420,65.4969,9.31325,52.073
dish_1564773826,21.2923,53.6501,0.705285,3.83018,0.700708,10.08,56,0.112,2.184,0.504
dish_1562700496,32.5219,121.767,0.485493,6.16555,2.0174,31,124,0.372,6.2,2.232
dish_1566850099,122.14,103.739,10.5849,5.46394,2.4369,113.058,112,10.6873,4.14074,1.52555
dish_1560975628,371.642,307.107,16.8741,29.042,28.2992,348.273,296,12.4631,32.3509,27.6107
dish_1558461431,4.40057,9.2578,0.0433785,0.398862,0.244249,1.15,5,0.02,0.18,0.145
dish_1558635618,231.693,356.507,2.24057,53.2192,6.63494,220.254,334,2.439,49.7,5.606
dish_1561148021,324.521,203.87,16.2912,24.0758,20.4603,361.765,216,19.9488,23.6116,22.2041
dish_1566328745,243.132,217.28,7.67204,2.0163,38.7269,282.03,203,6.084,1.404,52.094
dish_1558373074,76.8799,147.269,0.381281,1.25928,17.7019,73.84,142,0.284,0.426,19.88
dish_1561662869,266.133,175.046,8.9612,10.2206,35.6831,284.346,192,9.2427,10.2828,38.791
dish_1558544663,131.61,179.166,3.49331,14.7536,11.8962,141.44,208,2.912,24.96,4.992
dish_1564588919,319.143,392.193,6.22673,42.1194,21.6151,335.944,452,7.60681,41.0018,25.0932
dish_1563909580,450.23,301.273,13.907,62.8335,17.5264,544.312,361,20.1222,74.1441,18.4818
dish_1565894858,12.4168,23.0833,0.120429,2.52776,0.325807,132.84,27,6.75,17.55,1.377
dish_1564689078,50.6679,40.3163,4.5929,2.1646,0.755522,72.3608,55,6.58469,2.95896,1.45029
dish_1566414412,543.059,458.684,29.002,33.1296,43.5142,920.12,658,37.8124,57.0623,85.3348
dish_1566502537,462.487,332.253,21.0163,32.2963,36.889,517.644,315,24.2722,34.2924,41.8278
dish_1558718587,15.5234,62.7433,0.211257,3.18417,1.02159,10.25,41,0.123,2.05,0.738
dish_1563551164,268.28,245.69,7.37636,34.0507,15.043,339.756,270,8.32785,46.7571,17.7567
dish_1558720236,753.221,417.747,54.2715,54.8193,28.5239,887.823,407,66.44,60.461,31.913
dish_1562776497,293.368,259.603,16.111,21.6661,15.4395,291.832,292,13.2054,32.7716,11.6341
dish_1563565289,87.1108,103.665,3.15623,16.737,2.84489,93.368,88,2.112,19.36,2.728
dish_1559849412,297.024,56.4533,25.1897,12.2989,11.3528,352.641,61,30.195,13.847,13.664
dish_1559934477,24.3983,50.5397,1.00929,2.30313,2.08814,25.08,57,1.197,2.451,1.824
dish_1557936599,20.3458,57.6055,0.22704,4.17789,1.23039,22.05,63,0.252,4.41,1.512
dish_1563565354,269.968,214.598,15.3903,18.8162,23.9507,272.315,193,15.7771,23.0455,20.0397
dish_1561405411,326.465,261.857,15.7995,28.6562,21.7597,332.063,282,8.51106,25.6754,37.2279
dish_1566502472,151.09,141.616,8.76842,16.6874,3.96264,132.919,119,7.73538,15.9246,3.41666
dish_1566838317,118.32,251.644,0.562879,29.0664,1.52811,114.2,284,0.423,29.414,1.559
dish_1565123881,377.805,359.593,18.4706,29.2947,25.3061,406.822,515,19.3555,31.0019,30.0632
dish_1563551134,234.87,165.402,6.29136,28.1648,15.0399,246.92,173,5.962,29.723,16.8104
dish_1558718906,395.742,289.221,24.1092,41.3637,14.1928,282.58,247,14.228,36.891,9.815
dish_1562963289,310.327,161.134,11.0276,38.4283,14.5473,349.918,180,12.686,43.364,15.52
dish_1562790775,82.6685,68.1932,7.9364,2.3329,1.2875,75.6863,40,7.80315,1.51952,0.394182
dish_1560801041,366.489,295.678,18.0463,23.2848,29.682,432.244,292,10.6634,63.2459,25.6701
dish_1565123816,259.465,113.96,12.4325,15.4028,19.6822,250.917,110,12.352,13.9509,19.2417
dish_1558031351,16.0311,49.4027,0.112733,3.79584,0.298114,12.3,41,0.041,3.116,0.246
dish_1559841979,34.2133,83.9869,0.248717,8.10899,1.16905,39.29,85,0.287,9.13,1.192
dish_1560203400,350.439,104.347,18.8298,32.8208,13.0204,293.28,104,12.48,33.28,12.48
dish_1563294987,120.058,29.1514,9.24397,0.384708,8.11228,97.38,18,7.56,0.252,6.66
dish_1563208412,60.5013,39.246,4.43448,1.14429,4.87177,62.4,39,3.9,1.17,5.46
dish_1557862696,39.806,55.1184,0.0900101,9.47741,1.11403,19.25,77,0.231,3.85,1.386
dish_1561739212,166.11,229.013,2.36277,24.7966,10.2053,134.01,214,0.325,23.797,8.347
dish_1564675380,132.994,31.5088,10.8489,1.34339,7.86996,87.331,23,6.463,0.713,6.693
dish_1564773903,210.968,298.513,10.3678,25.7254,10.6307,316.828,336,16.0868,25.0912,19.5803
dish_1558376768,75.5057,149.939,0.37716,1.14447,18.3048,74.36,143,0.286,0.429,20.02
dish_1563897047,190.515,182.048,8.08775,7.92502,22.4006,66.04,127,0.254,0.889,12.7
dish_1562172561,149.857,281.447,0.726764,1.63916,28.3134,150.8,290,0.58,2.03,29
dish_1563551194,381.162,349.402,12.4334,43.4245,25.339,471.644,400,14.0459,57.6709,27.8428
dish_1558113430,8.38429,26.9057,0.141982,1.42315,0.68681,7.84,28,0.112,1.484,0.616
dish_1565035774,64.7513,205.413,1.17086,12.0501,3.11049,57.5,185,0.441,12.25,3.129
dish_1563551105,176.141,64.8904,5.28058,26.2526,5.76085,194.4,72,5.76,29.016,6.7104
dish_1566850142,420.267,285.735,26.1094,11.5053,35.3352,464.951,284,31.7532,9.05255,35.2261
dish_1561574368,20.0647,57.5779,0.694186,2.46635,1.76201,22,50,1.05,2.15,1.6
dish_1562085672,231.66,85.646,6.96957,32.0967,8.75753,122.084,46,1.932,19.458,6.21
dish_1560526472,120.975,119.182,8.79724,9.13038,2.61916,113.673,114,8.28813,9.57125,2.05802
dish_1566328776,783.035,414.173,30.7496,68.3849,54.9476,901.81,436,28.685,78.294,77.724
dish_1560368019,485.158,335.168,23.7407,43.3941,28.6835,436.966,301,21.6599,49.9625,26.1257
dish_1561393764,261.394,156.413,18.5802,5.48835,18.0978,280.8,182,20.096,5.524,19.066
dish_1558641200,9.45862,18.5219,-0.000993183,2.04963,0.140305,3.28,8,0.016,0.8,0.072
dish_1558639412,27.1956,81.996,0.183003,6.52878,0.671554,32.98,97,0.194,7.76,0.776
dish_1565123783,103.184,38.1305,3.67557,12.604,4.49651,93.065,35,3.29,11.725,3.92
dish_1559157777,4.2087,13.1928,0.0944505,0.546089,0.294178,2.53,11,0.044,0.396,0.319
dish_1567785739,145.033,171.43,5.57556,22.6038,2.11628,168.576,177,9.34853,21.4643,1.38238
dish_1564588889,243.712,337.475,3.21691,27.0504,23.6057,234.494,346,5.02145,22.3872,24.0591
dish_1561667207,253.861,101.429,11.8611,21.6403,14.31,249.445,121,11.4208,13.3582,22.0734
dish_1559850314,256.703,79.4965,20.4237,14.1526,8.94089,296.617,100,23.318,17.029,11.005
dish_1559233445,16.6402,44.5452,0.0852227,4.10597,0.270906,24.5,49,0.049,6.37,0.245
dish_1558030182,63.2268,80.6793,0.0809019,14.3063,1.40911,67.76,88,0.088,14.96,1.76
dish_1567007719,16.8404,49.4555,0.104561,3.68526,0.366191,14.28,42,0.084,3.36,0.336
dish_1567785709,105.296,130.464,4.79715,15.7413,1.28946,131.251,138,8.39731,14.6155,1.00189
dish_1558546434,4.71753,11.5885,0.284901,0.383582,0.339351,2.53,11,0.044,0.396,0.319
dish_1560801773,16.4259,42.0684,0.547806,2.11346,1.35499,13.5,54,0.162,2.7,0.972
dish_1561662926,299.312,209.101,10.7007,10.2204,39.3748,288.336,213,9.2847,11.0598,39.169
dish_1565035858,377.885,540.847,9.55222,23.3895,46.1296,375.228,531,6.709,23.677,55.42
dish_1565030391,383.633,268.474,25.1676,15.8423,25.5342,609.334,313,37.0479,12.059,52.5975
dish_1562774099,70.0414,70.7263,6.82545,2.58918,0.797214,51.9935,40,2.7871,6.15613,1.28
dish_1560801020,272.854,264.386,11.4044,22.2395,22.3498,346.34,250,5.89849,61.691,17.0954
dish_1562690886,21.6937,38.4407,0.880671,2.84667,1.0049,20.6117,37,1.04683,2.52683,0.866341
dish_1564428144,183.759,132.933,11.938,5.81754,14.0028,205.213,171,14.0745,16.7,5.11141
dish_1560456305,18.6961,14.2277,1.45411,1.19182,0.446803,26.3916,21,2.24987,1.34832,0.547266
dish_1565117429,364.95,138.894,13.0421,44.8979,15.7256,390.873,147,13.818,49.245,16.464
dish_1564773876,133.284,183.793,10.0478,9.68324,9.73882,258.328,219,15.9698,9.8812,18.9953
dish_1560526552,387.063,345.721,21.9636,33.1216,16.2485,359.241,319,21.7821,28.0192,14.592
dish_1560526408,122.814,73.2404,9.81714,3.00929,6.1673,67.0982,51,6.10581,2.74377,1.34482
dish_1562963325,635.327,354.698,26.0966,69.4573,33.7606,760.162,379,31.4689,65.3333,51.8225
dish_1557937037,19.5196,51.8662,0.172535,4.56674,0.352365,25.97,49,0.343,5.88,0.588
dish_1561662216,407.969,262.953,20.0692,22.5418,33.5927,300.794,193,12.3875,28.2183,18.634
dish_1562008936,37.0363,95.6282,1.98025,4.23712,3.06854,57.64,131,2.751,5.633,4.192
dish_1565020867,253.928,282.743,7.91203,30.6316,14.5445,255.805,325,6.23068,35.7363,13.9011
dish_1558720133,15.8264,61.4588,0.207798,3.1924,1.06173,14.25,57,0.171,2.85,1.026
dish_1561739238,283.864,265.817,9.86795,37.9926,10.4841,274.19,257,9.785,37.557,9.465
dish_1565711570,653.909,311.054,44.524,37.5906,28.4361,603.827,324,41.2555,34.2361,26.6187
dish_1562774206,329.863,325.195,20.8765,23.1833,15.4166,298.764,272,16.5481,26.3121,12.147
dish_1561148042,348.961,241.889,17.3271,26.4526,22.6335,370.755,245,19.9778,25.6416,22.7261
dish_1560444931,113.882,188.34,4.63739,14.7531,4.86384,112.66,200,3.982,16.46,4.306
dish_1558031302,54.0714,75.6268,0.0453977,12.5501,1.30793,56.98,74,0.074,12.58,1.48
dish_1563566939,266.102,260.774,15.0969,22.7974,15.0988,286.027,238,6.80459,48.8692,10.5085
dish_1566587102,209.028,127.29,9.39324,6.79625,23.5882,213.599,146,7.50594,8.09058,27.1474
dish_1561405332,19.804,61.6815,0.331712,3.47401,1.20281,18.55,53,0.212,3.71,1.272
dish_1564687013,380.534,215.689,20.5864,12.7169,34.6799,330.841,224,26.8883,14.7253,32.2114
dish_1563996464,111.134,155.489,7.97546,8.14643,3.61469,100.489,146,7.86764,6.6671,3.0179
dish_1563998279,446.282,279.051,25.0194,18.3323,38.3412,565.005,296,31.6523,21.4025,47.9605
dish_1565020755,66.3943,12.5337,5.24519,0.05686,4.50748,43.28,8,3.36,0.112,2.96
dish_1557937758,90.1958,122.255,0.498484,19.7125,2.28703,106.783,128,2.262,18.932,3.53
dish_1559850338,291.719,113.477,22.7257,16.7183,10.7149,307.117,130,23.438,19.129,11.725
dish_1563305513,518.521,194.295,17.9649,64.7235,22.3156,606.252,228,21.432,76.38,25.536
dish_1563389548,330.417,167.092,19.5717,1.97454,34.3015,438.828,194,28.906,0.194,43.844
dish_1565898128,222.215,156.598,8.7202,5.12056,31.7481,209.031,134,8.73466,6.1544,24.2715
dish_1558549413,572.987,100.619,49.9256,22.9053,22.6936,682.158,118,58.41,26.786,26.432
dish_1562703345,152.798,60.5473,5.89833,17.9767,6.16407,154.28,58,5.626,19.14,6.38
dish_1565030350,87.7244,70.5823,7.6918,3.7602,1.30867,62.5857,62,5.91621,2.29219,0.844501
dish_1562774180,164.832,210.623,8.40443,22.4994,2.574,164.084,181,6.5381,24.8561,3.047
dish_1559239256,53.914,115.248,0.28757,13.7483,0.948477,60.16,128,0.128,15.36,1.152
dish_1563566909,183.732,209.374,9.75752,19.3501,8.59885,222.53,187,0.748,46.75,9.35
dish_1563984199,310.775,607.548,2.19018,21.4029,44.6614,322.68,670,1.278,22.244,48.598
dish_1558722125,494.815,84.5217,42.7735,19.9532,19.0003,497.166,86,42.57,19.522,19.264
dish_1565123845,279.344,186.483,13.2828,19.8614,19.3688,268.662,201,12.7615,17.4999,20.0152
dish_1562168696,90.179,173.785,2.76806,15.7818,1.85066,95.1148,141,2.47468,18.1349,1.705
dish_1567785778,302.82,262.084,13.882,29.8449,17.0843,303.508,310,15.1985,32.6299,11.7012
dish_1564687090,468.521,393.841,26.412,28.095,39.0145,498.019,416,32.7401,40.4855,38.0895
dish_1563909507,86.9524,132.637,5.73058,7.98638,2.77892,117.926,151,9.16618,8.18612,2.89177
dish_1560526530,226.307,239.751,11.0781,28.3054,4.3832,245.281,242,13.3121,26.7872,6.89202
dish_1563295044,235.315,154.338,11.5605,22.361,10.7584,241.975,158,12.1672,25.8452,7.93387
dish_1559844272,395.132,72.3107,33.7605,15.8507,15.2821,462.48,80,39.6,18.16,17.92
dish_1561578800,320.696,137.677,13.6804,35.0562,13.6901,338.355,146,14.5396,38.5942,13.2719
dish_1562703447,213.881,134.801,12.6205,19.5264,5.96886,384.426,259,17.9556,37.651,18.5105
dish_1566587143,250.167,204.629,12.2317,11.1714,24.6212,354.399,234,20.7059,16.0106,28.9074
dish_1562618000,429.455,389.844,23.93,16.9012,40.3811,685.994,448,36.104,30.8214,59.1597
dish_1566851704,451.993,325.459,18.2507,37.9295,33.5104,461.16,348,18.997,46.817,26.7119
dish_1566587182,378.159,357.412,21.1658,22.4571,26.9738,531.261,377,37.3619,22.5017,31.3715
dish_1558718680,221.22,37.0509,19.1623,8.37564,8.75419,132.963,23,11.385,5.221,5.152
dish_1563898019,340.918,225.482,22.3424,8.39213,25.4903,343.977,237,22.6345,10.4993,24.1809
dish_1558718610,98.0048,99.2404,1.8429,21.4534,2.86369,113.527,107,2.568,23.54,3.317
dish_1565894910,446.043,167.31,16.4691,55.5528,18.0162,537.113,179,21.353,67.945,18.191
dish_1561578865,381.667,246.357,16.1774,44.7574,15.2676,417.185,246,17.3019,49.7071,16.7359
dish_1568401167,274.273,180.413,6.67701,5.05334,45.1518,426.36,228,20.976,20.976,36.936
dish_1564689219,406.56,401.651,21.9324,40.2786,21.5576,506.847,474,28.0816,44.7268,27.2312
dish_1563984296,404.411,792.957,4.0276,45.2437,42.8862,436.337,871,3.53839,44.6076,51.1778
dish_1558110478,196.433,144.924,8.05353,21.5982,8.91475,205.439,161,6.801,27.932,8.301
dish_1563295016,150.874,84.6577,9.72799,7.2714,8.85823,127.88,79,7.621,8.182,6.965
dish_1558376801,5.00683,12.9075,0.172795,0.696499,0.328859,4.2,15,0.06,0.795,0.33
dish_1561739188,114.609,128.376,0.864129,25.3927,1.52428,97.09,143,0.183,23.3,1.247
dish_1565020822,219.892,190.795,8.96934,17.226,15.8799,180.565,193,5.83468,17.2563,12.9771
dish_1561667238,273.602,181.252,11.2991,24.1165,19.487,268.805,165,12.3448,15.2502,23.4814
dish_1558114209,29.8185,91.6326,0.227713,7.02513,0.799478,30.6,90,0.18,7.2,0.72
dish_1561654392,512.415,290.187,37.0333,9.45195,34.1826,494.065,282,35.0814,13.5552,30.9143
dish_1564160043,254.173,99.5433,2.08308,46.329,10.8178,245,98,1.47,48.02,9.898
dish_1558376364,49.6369,71.2427,0.174637,12.8599,0.498107,48.99,71,0.142,12.78,0.497
dish_1566849987,568.968,442.403,31.535,13.5808,55.7525,562.97,540,16.635,20.534,80.741
dish_1563898107,402.075,370.874,19.7397,33.0975,23.9698,440.693,424,23.1175,34.8013,25.4519
dish_1558635489,100.143,95.7933,2.11285,21.2498,2.95065,78.514,74,1.776,16.28,2.294
dish_1566589933,174.187,121.191,7.27379,3.20444,23.8549,89.06,122,5.856,2.318,9.76
dish_1568401199,344.598,244.371,9.22634,14.0989,47.9773,459.643,343,22.4507,24.833,37.957
dish_1563898084,397.385,348.806,20.5752,28.1931,25.4965,419.493,384,22.8375,30.0013,24.9719
