dish_id,pred_calories,pred_mass,pred_fat,pred_carb,pred_protein,true_calories,true_mass,true_fat,true_carb,true_protein,preddens_calories,preddens_fat,preddens_carb,preddens_protein,truedens_calories,truedens_fat,truedens_carb,truedens_protein
dish_1558376938,47.9798,70.8008,0.134754,12.4647,0.503705,51.06,74,0.148,13.32,0.518,67.7673,0.190329,17.6053,0.71144,69,0.2,18,0.7
dish_1565986733,349,256.344,32.0906,10.4718,36.3754,387.929,287,35.6928,9.92611,42.9748,136.145,12.5186,4.08504,14.1901,135.167,12.4365,3.45858,14.9738
dish_1558639555,175.822,340.13,1.4154,42.9947,2.82298,156.049,320,1.278,38.18,2.725,51.6925,0.416134,12.6406,0.82997,48.7653,0.399375,11.9313,0.851562
dish_1558546558,228.416,40.5643,19.6783,8.89822,8.8885,254.364,44,21.78,9.988,9.856,563.098,48.5114,21.9361,21.9122,578.1,49.5,22.7,22.4
dish_1563984242,356.544,679.195,3.77339,34.9596,42.1613,402.117,753,3.30239,36.8196,49.4078,52.495,0.555569,5.14722,6.20755,53.402,0.438564,4.88972,6.56146
dish_1559849097,423.781,311.157,23.0152,51.009,11.1323,495.928,325,29.044,55.626,14.261,136.195,7.39665,16.3933,3.57772,152.593,8.93662,17.1157,4.388
dish_1563566965,352.437,344.573,21.875,27.9957,14.8676,370.827,286,12.0885,56.2438,13.121,102.282,6.34845,8.12477,4.3148,129.66,4.22675,19.6657,4.58777
dish_1566849895,81.858,137.523,4.21974,11.9631,1.32877,112.31,153,7.341,12.821,1.31,59.5233,3.06839,8.69897,0.966219,73.4052,4.79804,8.37974,0.856209
dish_1559157919,30.7582,44.3448,2.24804,2.30942,1.21175,37.0946,39,3.32846,1.52336,0.990958,69.3614,5.06946,5.20787,2.73256,95.1143,8.53452,3.90606,2.54092
dish_1558113477,241.545,43.2076,20.788,9.45511,9.47324,289.05,50,24.75,11.35,11.2,559.034,48.1119,21.883,21.9249,578.1,49.5,22.7,22.4
dish_1559238993,55.0315,101.329,0.31791,13.5648,0.650391,61.56,108,0.324,15.12,0.756,54.3095,0.313739,13.3869,0.641859,57,0.3,14,0.7
dish_1562788506,106.084,106.311,2.75178,20.8281,2.89024,114.588,108,2.592,23.76,3.348,99.7862,2.58842,19.5916,2.71866,106.1,2.4,22,3.1
dish_1562774129,106.844,110.616,7.02883,10.3787,1.74511,73.0835,77,2.8981,11.3361,1.539,96.5902,6.35429,9.38267,1.57763,94.9137,3.76376,14.7222,1.9987
dish_1559578551,93.8067,17.8152,7.26026,0.176516,6.57065,124.43,23,9.66,0.322,8.51,526.554,40.7531,0.990816,36.8822,541,42,1.4,37
dish_1562788536,199.132,184.515,7.15355,32.4846,6.6659,245.132,190,6.61,44.752,5.398,107.922,3.87695,17.6054,3.61266,129.017,3.47895,23.5537,2.84105
dish_1559233756,162.4,190.1,4.40688,24.6896,5.67983,189.85,222,5.242,30.418,6.142,85.4292,2.3182,12.9877,2.98782,85.518,2.36126,13.7018,2.76667
dish_1564428181,495.588,319.134,28.4452,12.7914,44.7613,510.051,320,32.3234,20.955,34.3055,155.292,8.91326,4.00817,14.0259,159.391,10.1011,6.54845,10.7205
dish_1565118729,459.911,232.76,27.1507,7.30164,41.7251,435.493,248,24.2651,9.01755,41.903,197.59,11.6647,3.13698,17.9262,175.602,9.78432,3.63611,16.8964
dish_1566414291,315.245,287.109,15.9675,30.139,18.2109,345.142,244,14.7944,46.0217,7.03522,109.8,5.56145,10.4974,6.34285,141.452,6.06328,18.8614,2.88329
dish_1561661347,64.4094,144.489,2.33773,8.82176,3.91361,50.67,132,1.632,7.215,3.426,44.5775,1.61793,6.1055,2.70859,38.3864,1.23636,5.46591,2.59545
dish_1563218408,276.603,111.668,11.9935,30.1975,12.0691,245.34,87,10.44,27.84,10.44,247.701,10.7403,27.0423,10.808,282,12,32,12
dish_1561661377,259.718,287.679,14.6458,15.954,30.7605,306.334,294,8.97279,11.8548,43.7352,90.2804,5.091,5.54575,10.6926,104.195,3.05197,4.03226,14.8759
dish_1558639876,73.117,227.908,0.690786,16.8719,2.31975,68.18,215,0.529,15.37,2.767,32.0819,0.303099,7.40296,1.01785,31.7116,0.246047,7.14884,1.28698
dish_1566849862,64.7121,60.7668,5.93739,4.26948,0.456061,77.05,67,7.169,4.221,0.536,106.493,9.77078,7.02601,0.75051,115,10.7,6.3,0.8
dish_1566502573,655.045,474.945,27.6016,63.6012,45.7855,821.51,487,43.2062,60.7182,51.1893,137.92,5.81153,13.3913,9.64017,168.688,8.87192,12.4678,10.5111
dish_1562009810,130.21,100.757,1.31114,25.4897,3.10922,119.88,108,0.972,24.84,2.808,129.232,1.30129,25.2983,3.08588,111,0.9,23,2.6
dish_1564675411,278.204,349.241,9.16584,4.75109,39.4892,235.531,308,7.033,2.708,35.193,79.6597,2.62451,1.36041,11.3071,76.4711,2.28344,0.879221,11.4263
dish_1560203424,383.765,130.342,20.6215,34.3989,15.7686,451.754,138,22.272,50.212,14.588,294.43,15.8212,26.3914,12.0979,327.358,16.1391,36.3855,10.571
dish_1562790824,466.301,343.803,38.7188,14.7607,41.9264,437.072,368,49.8295,19.2739,49.8599,135.63,11.2619,4.29336,12.1949,118.769,13.5406,5.23747,13.5489
dish_1558030289,36.7721,105.346,0.130623,9.02303,0.522294,38.52,107,0.107,9.63,0.535,34.9061,0.123994,8.56514,0.495789,36,0.1,9,0.5
dish_1560444985,140.785,262.257,5.26393,18.3133,6.25331,198.938,264,10.0954,24.0756,5.12749,53.6821,2.00716,6.98294,2.38442,75.3552,3.82403,9.11955,1.94223
dish_1563984140,197.711,385.232,0.659748,2.28172,38.6473,245.44,472,0.944,3.304,47.2,51.3227,0.17126,0.592297,10.0322,52,0.2,0.7,10
dish_1561662160,82.3251,73.9461,4.99638,7.20688,3.15712,41.8383,36,3.37508,2.75282,0.63016,111.331,6.75678,9.74613,4.26948,116.218,9.37522,7.64671,1.75044
dish_1558641164,71.5285,139.991,0.280781,19.3514,0.391757,80.08,154,0.308,21.56,0.462,51.0951,0.200571,13.8233,0.279845,52,0.2,14,0.3
dish_1558110335,6.97512,1.37374,0.550452,0.0212093,0.455203,37.87,7,2.94,0.098,2.59,507.748,40.0697,1.54391,33.1361,541,42,1.4,37
dish_1565811061,292.765,360.96,13.5112,16.7802,31.3782,380.32,324,7.762,9.06,65.801,81.1072,3.74312,4.64877,8.69297,117.383,2.39568,2.7963,20.309
dish_1559844490,101.238,184.393,0.486235,25.336,1.3513,108.36,180,0.459,27.45,1.359,54.9034,0.263695,13.7402,0.73284,60.2,0.255,15.25,0.755
dish_1562786103,174.227,111.827,5.98326,26.2455,4.19236,93.081,57,3.363,13.965,2.337,155.801,5.35047,23.4698,3.74898,163.3,5.9,24.5,4.1
dish_1563897087,157.608,195.241,6.87031,13.9543,10.2914,102.44,231,0.67,8.169,15.196,80.725,3.51889,7.14721,5.27114,44.3463,0.290043,3.53636,6.57836
dish_1566590007,898.596,478.052,40.1243,55.4947,81.1851,740.762,457,29.2331,57.951,61.7982,187.97,8.39331,11.6085,16.9825,162.092,6.39674,12.6807,13.5226
dish_1560975517,45.5168,112.803,1.44768,6.32771,3.21948,42.39,99,1.858,4.608,3.064,40.3506,1.28336,5.60951,2.85407,42.8182,1.87677,4.65455,3.09495
dish_1557936645,11.0342,33.1079,0.107127,2.63959,0.236541,11.88,36,0.108,2.88,0.252,33.328,0.323569,7.97269,0.714454,33,0.3,8,0.7
dish_1565020796,158.491,107.626,9.13688,0.921291,15.7646,90.6,99,3.542,0.749,12.06,147.26,8.48945,0.856009,14.6475,91.5151,3.57778,0.756566,12.1818
dish_1559578579,136.651,69.6687,9.38614,4.70183,8.5784,142.58,78,9.825,4.722,8.895,196.143,13.4725,6.74884,12.3131,182.795,12.5962,6.05385,11.4038
dish_1557862783,509.776,325.335,24.3253,7.41959,58.3239,442.98,258,24.919,3.85,50.416,156.693,7.47698,2.2806,17.9273,171.698,9.65853,1.49225,19.5411
dish_1560975601,290.029,325.729,13.4612,16.8695,31.844,233.936,253,8.42107,17.9459,22.7947,89.0401,4.13263,5.17901,9.77623,92.4647,3.32849,7.09325,9.00976
dish_1560367952,210.595,169.133,12.9483,16.6349,10.7303,414.733,221,21.0739,45.9569,24.9389,124.515,7.65568,9.83538,6.34427,187.662,9.53571,20.795,11.2846
dish_1563565454,293.902,261.24,15.3673,20.1553,23.6946,350.789,322,22.6869,26.5777,22.2346,112.503,5.88244,7.71522,9.07005,108.941,7.04562,8.25394,6.90516
dish_1562703408,315.648,178.953,14.8198,28.3833,18.1416,311.209,196,12.0492,32.8336,17.4077,176.386,8.2814,15.8608,10.1376,158.78,6.14755,16.7518,8.8815
dish_1564689138,259.439,212.778,14.7734,25.2412,8.3119,268.267,223,21.9736,15.5228,5.80121,121.93,6.94308,11.8627,3.90637,120.299,9.85361,6.96091,2.60144
dish_1563221086,396.454,311.221,22.0518,14.2942,34.7353,328.278,254,18.2271,12.3899,28.9173,127.387,7.08558,4.59295,11.161,129.243,7.17602,4.87791,11.3848
dish_1567007814,79.1236,153.943,0.651202,18.2952,1.1309,73,152,0.398,17.92,1.109,51.398,0.423015,11.8844,0.734619,48.0263,0.261842,11.7895,0.729605
dish_1565896701,297.905,164.53,19.6863,8.44702,21.0062,294.473,184,18.1844,8.32206,25.7472,181.064,11.9652,5.13403,12.7674,160.04,9.88282,4.52286,13.993
dish_1557937615,7.58809,23.5221,0.0773264,1.76177,0.199132,6.93,21,0.063,1.68,0.147,32.2594,0.328739,7.48983,0.846574,33,0.3,8,0.7
dish_1564427455,334.574,251.18,22.8026,7.81798,26.4594,354.26,218,23.956,4.212,31.222,133.201,9.07819,3.1125,10.534,162.505,10.989,1.93211,14.322
dish_1564588859,184.218,243.603,2.85152,12.3779,24.1451,183.586,257,4.75445,9.57116,23.4361,75.622,1.17056,5.08118,9.91165,71.4344,1.84998,3.72419,9.1191
dish_1561577848,312.659,208.524,12.0977,6.75494,39.42,413.348,254,13.8416,6.03791,63.1229,149.939,5.80157,3.2394,18.9042,162.735,5.44944,2.37713,24.8515
dish_1563389600,324.322,266.486,20.9865,5.86684,29.797,451.428,264,29.046,2.924,44.474,121.703,7.8753,2.20156,11.1815,170.995,11.0023,1.10758,16.8462
dish_1566316726,342.264,562.002,4.54111,22.3327,44.4688,409.523,685,4.10161,25.3654,57.4902,60.901,0.808024,3.97378,7.91257,59.7844,0.598775,3.70298,8.39274
dish_1562776465,142.46,203.122,1.98164,27.7115,4.17355,173.432,212,4.40542,31.4916,3.63413,70.1351,0.97559,13.6428,2.0547,81.8078,2.07803,14.8545,1.71421
dish_1568401261,382.48,389.03,7.79698,26.4697,49.9915,530.393,443,26.3507,34.583,39.132,98.3164,2.00421,6.80402,12.8503,119.728,5.94824,7.80654,8.8334
dish_1559841950,13.798,36.0028,0.229205,2.52476,0.837614,11.2,32,0.128,2.24,0.768,38.3249,0.636632,7.01268,2.32652,35,0.4,7,2.4
dish_1558375667,508.604,91.6407,43.7499,19.7821,19.8486,687.939,119,58.905,27.013,26.656,554.998,47.7407,21.5866,21.6591,578.1,49.5,22.7,22.4
dish_1566328805,848.807,479.838,34.8833,72.0712,58.9785,927.81,488,28.737,85.054,77.984,176.894,7.26981,15.0199,12.2913,190.125,5.88873,17.4291,15.9803
dish_1558114145,54.6466,79.2901,0.180485,14.0161,0.549048,57.27,83,0.166,14.94,0.581,68.9198,0.227626,17.677,0.692454,69,0.2,18,0.7
dish_1562700593,397.573,371.837,28.6027,18.2761,33.5015,385.774,384,29.8068,18.612,37.0463,106.921,7.69227,4.91508,9.00972,100.462,7.76219,4.84687,9.64748
dish_1557937574,9.52079,12.7369,0.320804,1.57952,0.193472,5.59,13,0.065,1.196,0.182,74.7496,2.5187,12.4012,1.51899,43,0.5,9.2,1.4
dish_1561661324,39.0545,91.3556,1.26529,5.06482,2.90035,33,75,1.575,3.225,2.4,42.75,1.38501,5.54407,3.17479,44,2.1,4.3,3.2
dish_1564588820,64.2373,150.168,0.308811,1.38663,11.8613,81.12,156,0.312,1.092,15.6,42.7769,0.205643,0.923388,7.8987,52,0.2,0.7,10
dish_1566414225,117.292,122.63,7.77738,3.42794,15.8818,125.182,88,4.18641,17.9417,3.75922,95.647,6.34215,2.79535,12.951,142.252,4.75728,20.3883,4.27184
dish_1568305257,740.938,408.929,55.0128,10.6701,47.3732,837.148,420,65.4969,9.31325,52.073,181.19,13.4529,2.60927,11.5847,199.321,15.5945,2.21744,12.3983
dish_1564773826,15.3683,60.6724,0.372525,3.06874,0.586431,10.08,56,0.112,2.184,0.504,25.33,0.613994,5.05788,0.966552,18,0.2,3.9,0.9
dish_1562700496,29.4632,117.327,0.339318,6.12963,2.02915,31,124,0.372,6.2,2.232,25.112,0.289207,5.22439,1.72948,25,0.3,5,1.8
dish_1566850099,93.3674,89.6381,7.39164,6.15158,1.9054,113.058,112,10.6873,4.14074,1.52555,104.16,8.24608,6.86268,2.12566,100.945,9.54227,3.69708,1.3621
dish_1560975628,394.098,347.913,16.667,35.0398,31.6783,348.273,296,12.4631,32.3509,27.6107,113.275,4.79058,10.0714,9.10523,117.66,4.2105,10.9294,9.32794
dish_1558461431,2.23964,9.60378,0.0374477,0.367213,0.254062,1.15,5,0.02,0.18,0.145,23.3204,0.389927,3.82363,2.64543,23,0.4,3.6,2.9
dish_1558635618,236.759,353.938,2.9429,54.0423,5.85165,220.254,334,2.439,49.7,5.606,66.8928,0.831473,15.2688,1.6533,65.9443,0.73024,14.8802,1.67844
dish_1561148021,312.994,206.774,15.5428,22.4011,19.608,361.765,216,19.9488,23.6116,22.2041,151.37,7.51681,10.8336,9.48282,167.484,9.23555,10.9313,10.2797
dish_1566328745,252.645,212.28,8.01426,1.3013,42.3657,282.03,203,6.084,1.404,52.094,119.015,3.77533,0.613011,19.9575,138.931,2.99704,0.691626,25.6621
dish_1558373074,70.7464,136.825,0.24477,18.1302,0.522662,73.84,142,0.284,0.426,19.88,51.7059,0.178894,13.2507,0.381994,52,0.2,0.3,14
dish_1561662869,264.548,183.068,9.75637,9.99855,35.5004,284.346,192,9.2427,10.2828,38.791,144.508,5.32938,5.46167,19.392,148.097,4.81391,5.35561,20.2037
dish_1558544663,112.126,150.918,1.68428,16.9911,6.68508,141.44,208,2.912,24.96,4.992,74.2954,1.11602,11.2584,4.4296,68,1.4,12,2.4
dish_1564588919,337.804,414.934,8.15847,41.1953,23.4383,335.944,452,7.60681,41.0018,25.0932,81.4115,1.96621,9.92815,5.64869,74.3239,1.68292,9.07119,5.5516
dish_1563909580,450.445,312.432,16.3261,61.2208,16.5677,544.312,361,20.1222,74.1441,18.4818,144.174,5.22548,19.5949,5.30284,150.779,5.57401,20.5385,5.1196
dish_1565894858,29.3837,21.5736,1.30633,3.73357,0.774282,132.84,27,6.75,17.55,1.377,136.202,6.0552,17.3062,3.58902,492,25,65,5.1
dish_1564689078,56.9953,46.3848,5.13863,2.33404,0.928866,72.3608,55,6.58469,2.95896,1.45029,122.875,11.0783,5.0319,2.00252,131.565,11.9722,5.37993,2.63689
dish_1566414412,550.02,488.041,31.5029,29.8192,51.2008,920.12,658,37.8124,57.0623,85.3348,112.7,6.45498,6.10998,10.4911,139.836,5.74656,8.67209,12.9688
dish_1566502537,452.941,321.193,19.9854,33.3323,35.1866,517.644,315,24.2722,34.2924,41.8278,141.018,6.22224,10.3777,10.955,164.331,7.70547,10.8865,13.2787
dish_1558718587,14.8453,59.571,0.189714,3.01231,1.04082,10.25,41,0.123,2.05,0.738,24.9203,0.318468,5.05668,1.7472,25,0.3,5,1.8
dish_1563551164,308.682,271.472,8.01282,39.4726,17.1466,339.756,270,8.32785,46.7571,17.7567,113.707,2.95162,14.5402,6.31613,125.836,3.08439,17.3175,6.57657
dish_1558720236,757.132,434.3,55.6322,56.102,29.0355,887.823,407,66.44,60.461,31.913,174.334,12.8096,12.9178,6.68558,218.138,16.3243,14.8553,7.84103
dish_1562776497,290.863,276.124,15.7563,24.1993,13.6489,291.832,292,13.2054,32.7716,11.6341,105.338,5.70624,8.76391,4.94301,99.9426,4.5224,11.2231,3.98429
dish_1563565289,75.3282,77.1458,2.35556,13.746,2.71854,93.368,88,2.112,19.36,2.728,97.644,3.05339,17.8182,3.5239,106.1,2.4,22,3.1
dish_1559849412,292.593,53.7616,25.0635,11.727,11.4574,352.641,61,30.195,13.847,13.664,544.242,46.6197,21.8129,21.3115,578.1,49.5,22.7,22.4
dish_1559934477,20.5634,46.5435,0.876457,2.20189,1.41401,25.08,57,1.197,2.451,1.824,44.181,1.88309,4.73082,3.03804,44,2.1,4.3,3.2
dish_1557936599,17.7586,52.6513,0.183308,3.72611,1.27405,22.05,63,0.252,4.41,1.512,33.7288,0.348154,7.07696,2.41979,35,0.4,7,2.4
dish_1563565354,260.747,192.129,14.9503,16.5426,24.0063,272.315,193,15.7771,23.0455,20.0397,135.714,7.78138,8.61016,12.4949,141.096,8.17465,11.9407,10.3833
dish_1561405411,338.192,271.932,17.4599,28.4304,23.8904,332.063,282,8.51106,25.6754,37.2279,124.366,6.42067,10.455,8.78542,117.753,3.01811,9.10477,13.2014
dish_1566502472,122.097,121.226,5.95391,16.5312,3.36141,132.919,119,7.73538,15.9246,3.41666,100.719,4.91142,13.6367,2.77285,111.697,6.50032,13.382,2.87115
dish_1566838317,103.741,259.823,0.374726,26.7377,1.40478,114.2,284,0.423,29.414,1.559,39.9276,0.144224,10.2907,0.54067,40.2113,0.148944,10.357,0.548944
dish_1565123881,358.325,370.826,16.2061,30.9811,24.9668,406.822,515,19.3555,31.0019,30.0632,96.6286,4.37026,8.35461,6.73274,78.9945,3.75836,6.01979,5.83751
dish_1563551134,277.186,184.981,6.11156,36.5606,15.9086,246.92,173,5.962,29.723,16.8104,149.845,3.30388,19.7645,8.60009,142.728,3.44624,17.1809,9.71699
dish_1558718906,447.417,295.321,28.2869,45.185,15.082,282.58,247,14.228,36.891,9.815,151.502,9.57838,15.3003,5.107,114.405,5.76032,14.9356,3.97368
dish_1562963289,305.458,166.645,11.8567,36.6402,14.1528,349.918,180,12.686,43.364,15.52,183.299,7.11493,21.987,8.49278,194.399,7.04778,24.0911,8.62222
dish_1562790775,96.2833,76.4092,9.35063,2.86082,1.34776,75.6863,40,7.80315,1.51952,0.394182,126.01,12.2376,3.74407,1.76387,189.216,19.5079,3.79879,0.985455
dish_1560801041,356.18,321.991,14.3113,25.2105,31.0517,432.244,292,10.6634,63.2459,25.6701,110.618,4.44463,7.82956,9.64364,148.029,3.65186,21.6596,8.79114
dish_1565123816,254.953,112.818,11.922,15.9789,18.7907,250.917,110,12.352,13.9509,19.2417,225.985,10.5674,14.1634,16.6557,228.106,11.2291,12.6826,17.4924
dish_1558031351,14.079,46.5965,0.0922346,3.48686,0.292673,12.3,41,0.041,3.116,0.246,30.2147,0.197943,7.48308,0.628101,30,0.1,7.6,0.6
dish_1559841979,38.3366,88.0552,0.285971,8.86032,1.22314,39.29,85,0.287,9.13,1.192,43.537,0.324763,10.0622,1.38906,46.2235,0.337647,10.7412,1.40235
dish_1560203400,283.18,95.8197,13.7171,29.0813,10.8048,293.28,104,12.48,33.28,12.48,295.535,14.3156,30.35,11.2762,282,12,32,12
dish_1563294987,88.0614,17.9168,6.83526,0.211596,6.13758,97.38,18,7.56,0.252,6.66,491.501,38.15,1.18099,34.256,541,42,1.4,37
