dish_id,pred_calories,pred_mass,pred_fat,pred_carb,pred_protein,true_calories,true_mass,true_fat,true_carb,true_protein,preddens_calories,preddens_fat,preddens_carb,preddens_protein,truedens_calories,truedens_fat,truedens_carb,truedens_protein
dish_1564428181,507.868,313.548,30.368,12.8246,43.539,510.051,320,32.3234,20.955,34.3055,161.975,9.68529,4.09015,13.8859,159.391,10.1011,6.54845,10.7205
dish_1565118729,450.169,235.627,26.9899,9.65906,40.131,435.493,248,24.2651,9.01755,41.903,191.052,11.4545,4.0993,17.0316,175.602,9.78432,3.63611,16.8964
dish_1568305225,440.668,194.613,33.2989,9.7988,25.8858,428.668,144,35.1369,4.89725,24.473,226.434,17.1103,5.03503,13.3012,297.686,24.4006,3.40087,16.9951
dish_1566414291,307.057,279.421,15.3373,27.8292,18.2135,345.142,244,14.7944,46.0217,7.03522,109.89,5.48895,9.9596,6.51831,141.452,6.06328,18.8614,2.88329
dish_1561661347,67.9621,145.917,2.42358,8.99608,4.40218,50.67,132,1.632,7.215,3.426,46.5759,1.66093,6.16521,3.01691,38.3864,1.23636,5.46591,2.59545
dish_1566501575,503.392,424.592,13.7696,21.3199,63.2066,251.694,54,15.552,26.892,3.348,118.559,3.243,5.02125,14.8864,466.1,28.8,49.8,6.2
dish_1563218408,224.479,91.6573,9.96648,24.5601,9.50332,245.34,87,10.44,27.84,10.44,244.911,10.8736,26.7956,10.3683,282,12,32,12
dish_1561661377,257.738,290.769,15.5027,15.874,28.7737,306.334,294,8.97279,11.8548,43.7352,88.6401,5.33161,5.45931,9.89573,104.195,3.05197,4.03226,14.8759
dish_1558639876,73.9921,230.758,0.71566,16.9137,2.49671,68.18,215,0.529,15.37,2.767,32.0647,0.310134,7.3296,1.08196,31.7116,0.246047,7.14884,1.28698
dish_1566849862,63.8604,59.4699,5.97731,3.9323,0.468835,77.05,67,7.169,4.221,0.536,107.383,10.051,6.61225,0.788357,115,10.7,6.3,0.8
dish_1566502573,657.31,478.595,26.3605,67.6424,46.5225,821.51,487,43.2062,60.7182,51.1893,137.342,5.50789,14.1336,9.72065,168.688,8.87192,12.4678,10.5111
dish_1562009810,121.587,92.1377,2.12978,21.9388,2.651,119.88,108,0.972,24.84,2.808,131.963,2.31152,23.8109,2.87722,111,0.9,23,2.6
dish_1564675411,264.446,326,8.4298,5.55741,36.1151,235.531,308,7.033,2.708,35.193,81.1185,2.58583,1.70473,11.0782,76.4711,2.28344,0.879221,11.4263
dish_1560203424,363.863,126.337,18.9317,34.7727,14.4491,451.754,138,22.272,50.212,14.588,288.01,14.9851,27.5238,11.437,327.358,16.1391,36.3855,10.571
dish_1562790824,515.931,354.899,39.9354,16.1022,44.1711,437.072,368,49.8295,19.2739,49.8599,145.374,11.2526,4.53712,12.4461,118.769,13.5406,5.23747,13.5489
dish_1558030289,36.1195,100.683,0.145026,8.62316,0.523055,38.52,107,0.107,9.63,0.535,35.8745,0.144043,8.56469,0.519508,36,0.1,9,0.5
dish_1560444985,139.661,262.435,5.19087,19.1041,5.79519,198.938,264,10.0954,24.0756,5.12749,53.2176,1.97797,7.27956,2.20824,75.3552,3.82403,9.11955,1.94223
dish_1563984140,199.714,389.988,0.437721,1.9839,39.7921,245.44,472,0.944,3.304,47.2,51.2102,0.11224,0.508707,10.2034,52,0.2,0.7,10
dish_1561662160,89.1955,79.115,5.73813,6.67052,3.8178,41.8383,36,3.37508,2.75282,0.63016,112.742,7.2529,8.43142,4.82563,116.218,9.37522,7.64671,1.75044
dish_1558641164,70.7371,140.066,0.316237,18.9307,0.398247,80.08,154,0.308,21.56,0.462,50.5026,0.225777,13.5156,0.284328,52,0.2,14,0.3
dish_1558110335,0.334666,0.0653116,0.0264441,0.00116143,0.0216119,37.87,7,2.94,0.098,2.59,512.414,40.4891,1.7783,33.0904,541,42,1.4,37
dish_1565811061,270.746,348.636,11.8443,16.3823,31.0052,380.32,324,7.762,9.06,65.801,77.6588,3.39733,4.69896,8.89329,117.383,2.39568,2.7963,20.309
dish_1559844490,96.7154,174.888,0.459565,23.9963,1.33249,108.36,180,0.459,27.45,1.359,55.3014,0.262777,13.721,0.76191,60.2,0.255,15.25,0.755
dish_1562786103,182.526,131.039,6.99314,26.0922,4.5713,93.081,57,3.363,13.965,2.337,139.291,5.3367,19.9118,3.48851,163.3,5.9,24.5,4.1
dish_1563897087,135.043,195.84,5.31008,12.3553,10.7652,102.44,231,0.67,8.169,15.196,68.9555,2.71143,6.30888,5.49695,44.3463,0.290043,3.53636,6.57836
dish_1566590007,900.735,485.181,41.6104,53.0605,82.0438,740.762,457,29.2331,57.951,61.7982,185.649,8.57626,10.9362,16.9099,162.092,6.39674,12.6807,13.5226
dish_1560975517,44.3461,106.578,1.76287,5.51953,3.28923,42.39,99,1.858,4.608,3.064,41.609,1.65406,5.17887,3.08622,42.8182,1.87677,4.65455,3.09495
dish_1557936645,10.4065,29.4757,0.102228,2.39402,0.22197,11.88,36,0.108,2.88,0.252,35.3054,0.346823,8.12202,0.75306,33,0.3,8,0.7
dish_1565020796,140.601,108.516,7.15607,0.640076,15.7548,90.6,99,3.542,0.749,12.06,129.567,6.59448,0.589844,14.5184,91.5151,3.57778,0.756566,12.1818
dish_1559578579,141.086,78.2966,9.69338,4.68499,9.39881,142.58,78,9.825,4.722,8.895,180.195,12.3803,5.98365,12.0041,182.795,12.5962,6.05385,11.4038
dish_1557862783,462.955,304.301,22.7772,10.538,49.1016,442.98,258,24.919,3.85,50.416,152.137,7.48509,3.46301,16.1359,171.698,9.65853,1.49225,19.5411
dish_1560975601,293.638,328.452,14.5896,18.5721,30.3565,233.936,253,8.42107,17.9459,22.7947,89.4004,4.44192,5.65444,9.24227,92.4647,3.32849,7.09325,9.00976
dish_1560367952,228.881,193.93,15.463,16.2844,12.1026,414.733,221,21.0739,45.9569,24.9389,118.022,7.97349,8.39702,6.24069,187.662,9.53571,20.795,11.2846
dish_1563565454,276.554,259.296,15.0995,20.2967,21.7197,350.789,322,22.6869,26.5777,22.2346,106.656,5.82326,7.82763,8.3764,108.941,7.04562,8.25394,6.90516
dish_1562703408,320.25,183.695,14.606,30.0358,17.9071,311.209,196,12.0492,32.8336,17.4077,174.338,7.95123,16.3509,9.74831,158.78,6.14755,16.7518,8.8815
dish_1564689138,254.484,206.15,15.0322,23.8787,8.63365,268.267,223,21.9736,15.5228,5.80121,123.446,7.29187,11.5831,4.18803,120.299,9.85361,6.96091,2.60144
dish_1563221086,391.348,310.302,21.9144,14.2378,33.4449,328.278,254,18.2271,12.3899,28.9173,126.119,7.06227,4.58837,10.7782,129.243,7.17602,4.87791,11.3848
dish_1567007814,86.4055,164.054,0.65114,20.1229,1.12688,73,152,0.398,17.92,1.109,52.6689,0.396906,12.266,0.686896,48.0263,0.261842,11.7895,0.729605
dish_1565896701,319.28,170.335,20.5458,9.80407,22.5882,294.473,184,18.1844,8.32206,25.7472,187.443,12.062,5.75576,13.261,160.04,9.88282,4.52286,13.993
dish_1557937615,7.15133,20.7174,0.0668901,1.49638,0.18264,6.93,21,0.063,1.68,0.147,34.5185,0.32287,7.22285,0.88158,33,0.3,8,0.7
dish_1564427455,356.279,262.029,24.0268,8.67279,28.3932,354.26,218,23.956,4.212,31.222,135.969,9.16951,3.30986,10.8359,162.505,10.989,1.93211,14.322
dish_1564588859,190.443,253.348,2.81291,13.2552,25.1458,183.586,257,4.75445,9.57116,23.4361,75.1705,1.11029,5.23202,9.92538,71.4344,1.84998,3.72419,9.1191
dish_1561577848,325.513,202.962,12.8081,5.77354,43.1118,413.348,254,13.8416,6.03791,63.1229,160.381,6.31056,2.84464,21.2413,162.735,5.44944,2.37713,24.8515
dish_1563389600,311.625,258.153,19.5206,4.49676,30.2029,451.428,264,29.046,2.924,44.474,120.713,7.56164,1.7419,11.6996,170.995,11.0023,1.10758,16.8462
dish_1566316726,347.085,570.413,4.30204,22.4212,46.5675,409.523,685,4.10161,25.3654,57.4902,60.8479,0.754197,3.93069,8.16381,59.7844,0.598775,3.70298,8.39274
dish_1562776465,147.903,199.243,2.77463,27.0217,4.2927,173.432,212,4.40542,31.4916,3.63413,74.2326,1.39259,13.5622,2.15451,81.8078,2.07803,14.8545,1.71421
dish_1568401261,417.826,406.909,7.68347,23.0902,59.4152,530.393,443,26.3507,34.583,39.132,102.683,1.88825,5.67454,14.6016,119.728,5.94824,7.80654,8.8334
dish_1559841950,14.6205,36.2909,0.19831,2.69687,0.841069,11.2,32,0.128,2.24,0.768,40.2869,0.546446,7.43124,2.31757,35,0.4,7,2.4
dish_1558375667,464.281,85.1077,40.2701,17.8714,18.0759,687.939,119,58.905,27.013,26.656,545.521,47.3166,20.9986,21.2389,578.1,49.5,22.7,22.4
dish_1558639482,50.8614,49.0275,1.25876,10.3458,1.46752,30.769,29,0.696,6.38,0.899,103.741,2.56745,21.102,2.99326,106.1,2.4,22,3.1
dish_1566328805,873.53,496.392,36.2458,76.2866,62.5738,927.81,488,28.737,85.054,77.984,175.976,7.30183,15.3682,12.6057,190.125,5.88873,17.4291,15.9803
dish_1558114145,58.6664,86.1387,0.178743,15.1415,0.616407,57.27,83,0.166,14.94,0.581,68.1069,0.207506,17.5781,0.715599,69,0.2,18,0.7
dish_1562700593,421.522,371.743,28.637,19.3475,34.257,385.774,384,29.8068,18.612,37.0463,113.391,7.70344,5.20454,9.21522,100.462,7.76219,4.84687,9.64748
dish_1557937574,12.2334,15.8486,0.569644,1.77995,0.252194,5.59,13,0.065,1.196,0.182,77.189,3.59429,11.231,1.59127,43,0.5,9.2,1.4
dish_1561661324,37.8933,91.567,1.19377,5.02836,2.87719,33,75,1.575,3.225,2.4,41.3831,1.30371,5.49146,3.14217,44,2.1,4.3,3.2
dish_1564588820,67.5775,144.928,0.266323,1.09768,12.93,81.12,156,0.312,1.092,15.6,46.6282,0.183762,0.757393,8.92163,52,0.2,0.7,10
dish_1566414225,113.124,115.584,7.2443,3.7749,14.7801,125.182,88,4.18641,17.9417,3.75922,97.8717,6.26757,3.26594,12.7873,142.252,4.75728,20.3883,4.27184
dish_1568305257,795.775,414.132,59.2706,11.0561,49.7613,837.148,420,65.4969,9.31325,52.073,192.155,14.312,2.6697,12.0158,199.321,15.5945,2.21744,12.3983
dish_1564773826,11.9756,51.3055,0.280626,2.23978,0.418342,10.08,56,0.112,2.184,0.504,23.3418,0.54697,4.36559,0.815394,18,0.2,3.9,0.9
dish_1562700496,28.7507,114.549,0.461587,5.82678,2.0804,31,124,0.372,6.2,2.232,25.0991,0.402962,5.08673,1.81617,25,0.3,5,1.8
dish_1566850099,118.868,108.018,9.76774,7.16207,2.40993,113.058,112,10.6873,4.14074,1.52555,110.045,9.04271,6.63045,2.23105,100.945,9.54227,3.69708,1.3621
dish_1560975628,408.432,357.825,17.9056,36.9916,32.6407,348.273,296,12.4631,32.3509,27.6107,114.143,5.00402,10.3379,9.12198,117.66,4.2105,10.9294,9.32794
dish_1558461431,2.15489,8.71702,0.0430581,0.325829,0.253916,1.15,5,0.02,0.18,0.145,24.7204,0.493954,3.73785,2.91287,23,0.4,3.6,2.9
dish_1558635618,241.07,364.04,2.95323,55.0052,5.82243,220.254,334,2.439,49.7,5.606,66.2208,0.811238,15.1096,1.59939,65.9443,0.73024,14.8802,1.67844
dish_1561148021,332.685,220.756,16.5554,23.209,22.0909,361.765,216,19.9488,23.6116,22.2041,150.703,7.4994,10.5134,10.007,167.484,9.23555,10.9313,10.2797
dish_1566328745,242.236,207.45,6.7955,0.590541,44.5782,282.03,203,6.084,1.404,52.094,116.768,3.27573,0.284666,21.4886,138.931,2.99704,0.691626,25.6621
dish_1558373074,72.4795,142.556,0.291533,18.8494,0.449273,73.84,142,0.284,0.426,19.88,50.8427,0.204504,13.2224,0.315155,52,0.2,0.3,14
dish_1561662869,283.885,199.886,10.7377,12.2208,37.4158,284.346,192,9.2427,10.2828,38.791,142.023,5.37191,6.11387,18.7185,148.097,4.81391,5.35561,20.2037
dish_1558544663,123.121,164.04,2.8741,15.5722,8.77086,141.44,208,2.912,24.96,4.992,75.0555,1.75207,9.49289,5.34677,68,1.4,12,2.4
dish_1564588919,340.222,426.419,6.87661,45.3548,23.2343,335.944,452,7.60681,41.0018,25.0932,79.7859,1.61264,10.6362,5.4487,74.3239,1.68292,9.07119,5.5516
dish_1563909580,436.087,303.779,15.2252,59.8999,15.9159,544.312,361,20.1222,74.1441,18.4818,143.554,5.01193,19.7182,5.23929,150.779,5.57401,20.5385,5.1196
dish_1565894858,32.6123,23.4633,1.83683,3.21887,1.14623,132.84,27,6.75,17.55,1.377,138.993,7.82852,13.7187,4.88521,492,25,65,5.1
dish_1564689078,52.7514,42.723,4.836,2.19204,0.807082,72.3608,55,6.58469,2.95896,1.45029,123.473,11.3194,5.13082,1.8891,131.565,11.9722,5.37993,2.63689
dish_1566414412,576.567,505.616,34.8161,32.6981,51.104,920.12,658,37.8124,57.0623,85.3348,114.032,6.88587,6.46697,10.1073,139.836,5.74656,8.67209,12.9688
dish_1566502537,444.341,324.225,19.7688,33.2193,34.3305,517.644,315,24.2722,34.2924,41.8278,137.047,6.09725,10.2458,10.5885,164.331,7.70547,10.8865,13.2787
dish_1558718587,17.0293,68.357,0.223304,3.40212,1.19301,10.25,41,0.123,2.05,0.738,24.9124,0.326674,4.97699,1.74527,25,0.3,5,1.8
dish_1563551164,318.93,284.143,8.78858,40.5464,17.6812,339.756,270,8.32785,46.7571,17.7567,112.243,3.09302,14.2697,6.22264,125.836,3.08439,17.3175,6.57657
dish_1558720236,711.979,424.9,51.5243,56.4278,25.9521,887.823,407,66.44,60.461,31.913,167.564,12.1262,13.2803,6.10782,218.138,16.3243,14.8553,7.84103
dish_1562776497,290.176,268.235,16.3183,22.0238,14.2401,291.832,292,13.2054,32.7716,11.6341,108.18,6.08357,8.21065,5.3088,99.9426,4.5224,11.2231,3.98429
dish_1563565289,85.9273,89.4459,2.83459,15.3189,3.08303,93.368,88,2.112,19.36,2.728,96.0662,3.16905,17.1264,3.44681,106.1,2.4,22,3.1
dish_1559849412,297.663,55.0146,25.958,11.6758,11.476,352.641,61,30.195,13.847,13.664,541.062,47.1838,21.2232,20.86,578.1,49.5,22.7,22.4
dish_1559934477,21.888,51.2822,0.934108,2.49216,1.44636,25.08,57,1.197,2.451,1.824,42.6815,1.8215,4.8597,2.8204,44,2.1,4.3,3.2
dish_1557936599,17.9607,53.3516,0.199612,3.66576,1.2755,22.05,63,0.252,4.41,1.512,33.6649,0.374144,6.87095,2.39075,35,0.4,7,2.4
dish_1563565354,256.682,192.011,16.3676,16.5857,22.4899,272.315,193,15.7771,23.0455,20.0397,133.681,8.5243,8.63788,11.7128,141.096,8.17465,11.9407,10.3833
dish_1561405411,333.866,282.587,20.0486,27.0932,24.5379,332.063,282,8.51106,25.6754,37.2279,118.147,7.09466,9.58758,8.68331,117.753,3.01811,9.10477,13.2014
dish_1566502472,138.094,130.736,7.69206,17.3677,3.39408,132.919,119,7.73538,15.9246,3.41666,105.628,5.88364,13.2845,2.59613,111.697,6.50032,13.382,2.87115
dish_1566838317,107.027,261.71,0.434679,27.2506,1.59411,114.2,284,0.423,29.414,1.559,40.8952,0.166092,10.4125,0.609111,40.2113,0.148944,10.357,0.548944
dish_1565123881,377.249,378.963,16.7058,31.6926,27.0087,406.822,515,19.3555,31.0019,30.0632,99.5478,4.40828,8.36298,7.127,78.9945,3.75836,6.01979,5.83751
dish_1563551134,275.988,178.766,6.4588,34.8844,16.4125,246.92,173,5.962,29.723,16.8104,154.385,3.61299,19.514,9.181,142.728,3.44624,17.1809,9.71699
dish_1558718906,414.044,297.471,25.8589,43.8108,14.4436,282.58,247,14.228,36.891,9.815,139.188,8.69293,14.7278,4.85547,114.405,5.76032,14.9356,3.97368
dish_1562963289,324.913,171.875,12.1459,39.3938,14.6579,349.918,180,12.686,43.364,15.52,189.041,7.06673,22.9201,8.52823,194.399,7.04778,24.0911,8.62222
dish_1562790775,96.5754,71.6629,9.4936,2.88006,1.23203,75.6863,40,7.80315,1.51952,0.394182,134.763,13.2476,4.0189,1.7192,189.216,19.5079,3.79879,0.985455
dish_1560801041,369.789,326.468,17.1519,26.7825,28.1199,432.244,292,10.6634,63.2459,25.6701,113.269,5.25378,8.2037,8.61337,148.029,3.65186,21.6596,8.79114
dish_1565123816,229.004,101.682,11.063,14.8347,16.4927,250.917,110,12.352,13.9509,19.2417,225.217,10.88,14.5893,16.2199,228.106,11.2291,12.6826,17.4924
dish_1558031351,13.4246,42.5097,0.081449,3.23983,0.281797,12.3,41,0.041,3.116,0.246,31.58,0.191601,7.62139,0.662901,30,0.1,7.6,0.6
