dish_id,pred_calories,pred_mass,pred_fat,pred_carb,pred_protein,true_calories,true_mass,true_fat,true_carb,true_protein,preddens_calories,preddens_fat,preddens_carb,preddens_protein,truedens_calories,truedens_fat,truedens_carb,truedens_protein
dish_1562617703,126.235,84.7527,2.66613,20.786,3.90325,179.63,110,6.49,26.95,4.51,148.945,3.14577,24.5255,4.60545,163.3,5.9,24.5,4.1
dish_1565020926,362.936,453.115,10.5374,46.9366,22.3854,398.496,489,10.3793,56.516,21.4723,80.098,2.32554,10.3587,4.94033,81.4921,2.12255,11.5575,4.39107
dish_1564689168,345.404,330.886,21.1507,27.884,16.5314,352.947,339,27.5416,17.7268,15.0812,104.388,6.39213,8.42708,4.9961,104.114,8.12435,5.22915,4.44873
dish_1560456348,152.527,124.655,6.62014,6.73115,17.4806,210.283,149,7.53319,4.56161,29.9401,122.359,5.31077,5.39983,14.0232,141.129,5.05583,3.06149,20.094
dish_1558641287,18.6751,98.1296,0.194898,3.90738,0.878083,11.52,64,0.128,2.496,0.576,19.031,0.198613,3.98185,0.89482,18,0.2,3.9,0.9
dish_1558373008,258.226,77.0505,20.4626,3.37934,14.3942,251.558,73,19.929,3.066,14.089,335.138,26.5574,4.38588,18.6815,344.6,27.3,4.2,19.3
dish_1561577947,603.6,420.785,24.0052,25.8863,62.1353,623.204,424,33.7829,12.8826,67.2026,143.446,5.70485,6.15191,14.7665,146.982,7.96768,3.03835,15.8497
dish_1558639440,72.5514,143.08,0.318401,19.6588,0.414614,60.32,116,0.232,16.24,0.348,50.707,0.222534,13.7398,0.289779,52,0.2,14,0.3
dish_1565894889,158.102,69.9564,6.2163,19.7331,6.47979,257.813,74,11.168,33.295,6.641,226.001,8.88596,28.2077,9.26261,348.396,15.0919,44.9932,8.97432
dish_1561147944,42.961,40.4465,4.00425,1.97188,0.719583,42.371,34,3.64301,2.25893,0.820393,106.217,9.90011,4.87529,1.7791,124.621,10.7147,6.64393,2.41292
dish_1557937079,104.418,19.5316,8.01228,0.23941,7.32617,146.07,27,11.34,0.378,9.99,534.612,41.0222,1.22576,37.5093,541,42,1.4,37
dish_1558641320,217.732,404.363,2.28583,52.0787,4.09783,211.59,336,3.092,49.056,4.52,53.8458,0.565292,12.8792,1.0134,62.9732,0.920238,14.6,1.34524
dish_1567007848,128.188,263.427,0.947934,30.5297,1.59511,100.3,243,0.58,24.836,1.655,48.6616,0.359846,11.5894,0.605521,41.2757,0.238683,10.2206,0.68107
dish_1565810969,15.8769,65.535,0.276198,2.42939,1.86929,4.6,20,0.08,0.72,0.58,24.2266,0.421451,3.707,2.85236,23,0.4,3.6,2.9
dish_1562168800,174.785,229.738,4.5195,31.7507,3.33511,237.525,242,9.34268,36.3149,3.826,76.0799,1.96724,13.8204,1.4517,98.1508,3.86061,15.0062,1.58099
dish_1564687046,379.842,298.137,25.9035,17.5491,31.907,374.794,308,29.0702,20.4583,33.6856,127.405,8.68847,5.88626,10.7021,121.686,9.43836,6.64232,10.9369
dish_1563221054,350.05,214.74,20.8491,9.09728,29.7241,298.878,170,17.8911,6.50988,26.9013,163.011,9.709,4.23641,13.8419,175.81,10.5242,3.82934,15.8243
dish_1565898361,401.289,226.33,25.3058,10.318,36.4702,370.671,202,18.8428,7.62006,38.9505,177.302,11.1809,4.55881,16.1137,183.501,9.32811,3.77231,19.2824
dish_1560367926,381.664,175.674,16.9917,33.9875,26.255,408.523,194,20.9659,44.9849,24.1559,217.257,9.67226,19.3469,14.9453,210.579,10.8072,23.1881,12.4515
dish_1560444869,9.93433,27.2198,0.0429252,2.18964,0.211732,14.04,39,0.039,3.51,0.195,36.4967,0.157698,8.04429,0.777861,36,0.1,9,0.5
dish_1559850283,286.394,51.8525,24.6847,11.5962,11.0706,271.707,47,23.265,10.669,10.528,552.324,47.6055,22.3637,21.3501,578.1,49.5,22.7,22.4
dish_1566502505,380.883,271.196,16.3031,32.5596,27.2437,454.517,275,22.4597,33.1468,31.8749,140.446,6.01155,12.0059,10.0458,165.279,8.16716,12.0534,11.5909
dish_1565811091,335.517,380.98,10.2177,17.8075,42.0692,504.4,371,17.632,9.06,74.731,88.0668,2.68195,4.67414,11.0424,135.957,4.75256,2.44205,20.1431
dish_1561739265,273.47,318.977,6.2845,43.2334,10.1373,292.04,308,9.989,41.127,10.689,85.7337,1.97021,13.5538,3.17808,94.8182,3.24318,13.3529,3.47045
dish_1558373159,930.499,331.661,71.1778,37.4914,47.5611,1013.34,334,79.118,30.505,60.625,280.557,21.461,11.3041,14.3403,303.394,23.688,9.13323,18.1512
dish_1565035830,288.503,441.155,7.35221,15.0802,40.5938,340.128,414,6.475,14.785,54.718,65.3972,1.66658,3.41835,9.2017,82.1565,1.56401,3.57126,13.2169
dish_1562788568,275.478,231.611,12.3805,32.5651,17.8357,289.203,230,11.7352,46.9172,11.4304,118.94,5.34536,14.0602,7.70069,125.741,5.10225,20.3988,4.96974
dish_1558376483,797.87,290.969,60.8502,34.2655,37.3207,735.03,270,55.444,32.24,33.301,274.211,20.9129,11.7763,12.8263,272.233,20.5348,11.9407,12.3337
dish_1561739160,35.656,61.6516,0.338301,8.18707,0.463783,34.77,61,0.183,8.54,0.427,57.8346,0.548731,13.2796,0.752265,57,0.3,14,0.7
dish_1558549773,2.89051,11.2229,0.0493957,0.477309,0.31144,2.3,10,0.04,0.36,0.29,25.7554,0.440133,4.25299,2.77503,23,0.4,3.6,2.9
dish_1561574394,60.1908,83.8151,4.3712,4.12617,2.60062,61.5024,82,4.80367,3.43842,2.36795,71.8137,5.21528,4.92294,3.1028,75.0029,5.85813,4.19319,2.88775
dish_1558461760,12.0043,64.3572,0.129956,2.49776,0.589024,10.98,61,0.122,2.379,0.549,18.6525,0.201929,3.88109,0.915242,18,0.2,3.9,0.9
dish_1563909469,42.1226,43.3283,3.52779,1.97833,1.07777,72.4028,64,6.90635,2.24837,1.36492,97.2171,8.14199,4.5659,2.48744,113.129,10.7912,3.51307,2.13268
dish_1558376938,50.736,74.9195,0.173904,13.0714,0.498683,51.06,74,0.148,13.32,0.518,67.7206,0.232121,17.4473,0.665626,69,0.2,18,0.7
dish_1565986733,363.412,278.897,34.6053,11.5954,37.6572,387.929,287,35.6928,9.92611,42.9748,130.303,12.4079,4.15758,13.5022,135.167,12.4365,3.45858,14.9738
dish_1558639555,175.047,342.315,1.63121,42.4294,3.03655,156.049,320,1.278,38.18,2.725,51.1362,0.476525,12.3949,0.887063,48.7653,0.399375,11.9313,0.851562
dish_1558546558,257.699,46.1137,22.1675,10.445,10.038,254.364,44,21.78,9.988,9.856,558.834,48.0713,22.6506,21.7679,578.1,49.5,22.7,22.4
dish_1563984242,372.165,706.391,3.97865,34.9296,42.8126,402.117,753,3.30239,36.8196,49.4078,52.6854,0.563236,4.9448,6.06075,53.402,0.438564,4.88972,6.56146
dish_1559849097,419.161,304.825,22.6815,51.3613,11.3865,495.928,325,29.044,55.626,14.261,137.509,7.44082,16.8494,3.73542,152.593,8.93662,17.1157,4.388
dish_1563566965,331.984,323.342,20.3911,26.5653,15.5321,370.827,286,12.0885,56.2438,13.121,102.673,6.30634,8.21584,4.80362,129.66,4.22675,19.6657,4.58777
dish_1566849895,80.2343,139.433,3.60242,12.1853,1.32194,112.31,153,7.341,12.821,1.31,57.5432,2.58362,8.73915,0.948078,73.4052,4.79804,8.37974,0.856209
dish_1559157919,32.9954,48.3936,2.56799,2.26935,1.36051,37.0946,39,3.32846,1.52336,0.990958,68.1814,5.30648,4.68937,2.81135,95.1143,8.53452,3.90606,2.54092
dish_1558113477,294.006,52.2329,25.2695,11.8534,11.4366,289.05,50,24.75,11.35,11.2,562.875,48.3784,22.6934,21.8954,578.1,49.5,22.7,22.4
dish_1559238993,56.5428,104.319,0.27886,14.1003,0.670147,61.56,108,0.324,15.12,0.756,54.2018,0.267315,13.5165,0.642402,57,0.3,14,0.7
dish_1562788506,105.432,104.028,2.79691,21.0046,3.04982,114.588,108,2.592,23.76,3.348,101.35,2.68861,20.1913,2.93173,106.1,2.4,22,3.1
dish_1562774129,84.1821,92.0838,5.06258,9.33963,1.93486,73.0835,77,2.8981,11.3361,1.539,91.419,5.4978,10.1425,2.10119,94.9137,3.76376,14.7222,1.9987
dish_1559578551,122.497,23.5023,9.36696,0.338793,8.74122,124.43,23,9.66,0.322,8.51,521.214,39.8555,1.44153,37.193,541,42,1.4,37
dish_1562788536,188.959,177.406,6.19664,31.0178,6.86536,245.132,190,6.61,44.752,5.398,106.512,3.49292,17.4841,3.86987,129.017,3.47895,23.5537,2.84105
dish_1559233756,163.393,192.345,4.26569,25.0569,5.44216,189.85,222,5.242,30.418,6.142,84.948,2.21773,13.0271,2.82937,85.518,2.36126,13.7018,2.76667
dish_1564428181,517.131,314.113,29.0304,14.6731,45.4762,510.051,320,32.3234,20.955,34.3055,164.632,9.24203,4.67128,14.4777,159.391,10.1011,6.54845,10.7205
dish_1565118729,422.011,217.748,24.6275,8.57248,38.0471,435.493,248,24.2651,9.01755,41.903,193.808,11.3101,3.93689,17.473,175.602,9.78432,3.63611,16.8964
dish_1568305225,441.935,214.887,33.2132,10.676,26.3882,428.668,144,35.1369,4.89725,24.473,205.659,15.4561,4.96818,12.28,297.686,24.4006,3.40087,16.9951
dish_1566414291,334.362,279.259,16.5963,32.9303,15.4405,345.142,244,14.7944,46.0217,7.03522,119.732,5.94299,11.792,5.52909,141.452,6.06328,18.8614,2.88329
dish_1561661347,60.8065,131.795,2.30583,8.00537,3.66188,50.67,132,1.632,7.215,3.426,46.1371,1.74955,6.07411,2.77847,38.3864,1.23636,5.46591,2.59545
dish_1566501575,544.552,451.259,20.6918,20.6534,63.0349,251.694,54,15.552,26.892,3.348,120.674,4.58535,4.57685,13.9687,466.1,28.8,49.8,6.2
dish_1563218408,249.966,98.5786,10.9435,26.9351,11.0152,245.34,87,10.44,27.84,10.44,253.57,11.1013,27.3235,11.174,282,12,32,12
dish_1561661377,247.756,277.068,14.3042,14.8607,30.3338,306.334,294,8.97279,11.8548,43.7352,89.4207,5.16271,5.36356,10.9482,104.195,3.05197,4.03226,14.8759
dish_1558639876,71.803,230.874,0.598249,17.1062,2.24884,68.18,215,0.529,15.37,2.767,31.1005,0.259123,7.40932,0.974055,31.7116,0.246047,7.14884,1.28698
dish_1566849862,71.5964,64.0821,6.28831,4.63815,0.567137,77.05,67,7.169,4.221,0.536,111.726,9.81289,7.23783,0.885016,115,10.7,6.3,0.8
dish_1566502573,628.802,458.602,22.9973,67.9069,42.264,821.51,487,43.2062,60.7182,51.1893,137.113,5.01466,14.8074,9.21585,168.688,8.87192,12.4678,10.5111
dish_1562009810,131.312,102.494,1.50095,25.7131,2.73436,119.88,108,0.972,24.84,2.808,128.117,1.46442,25.0873,2.66781,111,0.9,23,2.6
dish_1564675411,251.553,314.408,8.11598,5.27964,35.1525,235.531,308,7.033,2.708,35.193,80.0087,2.58136,1.67923,11.1806,76.4711,2.28344,0.879221,11.4263
dish_1560203424,440.834,144.766,23.6164,38.7401,18.3523,451.754,138,22.272,50.212,14.588,304.514,16.3135,26.7604,12.6772,327.358,16.1391,36.3855,10.571
dish_1562790824,457.122,332.556,34.1677,16.6544,41.3336,437.072,368,49.8295,19.2739,49.8599,137.457,10.2743,5.00799,12.4291,118.769,13.5406,5.23747,13.5489
dish_1558030289,36.7354,104.5,0.116206,9.11794,0.559599,38.52,107,0.107,9.63,0.535,35.1535,0.111202,8.7253,0.535501,36,0.1,9,0.5
dish_1560444985,142.68,248.275,5.04021,17.9753,7.18292,198.938,264,10.0954,24.0756,5.12749,57.4686,2.03009,7.24008,2.89313,75.3552,3.82403,9.11955,1.94223
dish_1563984140,188.087,376.626,0.581572,2.33068,36.7218,245.44,472,0.944,3.304,47.2,49.9401,0.154417,0.618833,9.75021,52,0.2,0.7,10
dish_1561662160,72.5262,66.1205,5.03263,5.92344,2.20524,41.8383,36,3.37508,2.75282,0.63016,109.688,7.6113,8.95855,3.33518,116.218,9.37522,7.64671,1.75044
dish_1558641164,75.8732,147.581,0.373506,20.3957,0.398233,80.08,154,0.308,21.56,0.462,51.4111,0.253085,13.82,0.26984,52,0.2,14,0.3
dish_1558110335,19.1468,4.14629,1.49626,0.117588,1.22903,37.87,7,2.94,0.098,2.59,461.781,36.0868,2.83598,29.6416,541,42,1.4,37
dish_1565811061,248.147,341.011,6.27267,14.1666,31.8737,380.32,324,7.762,9.06,65.801,72.7679,1.83943,4.1543,9.34682,117.383,2.39568,2.7963,20.309
dish_1559844490,105.616,191.884,0.577727,26.2295,1.31126,108.36,180,0.459,27.45,1.359,55.0414,0.301082,13.6695,0.683362,60.2,0.255,15.25,0.755
dish_1562786103,192.289,128.034,5.67186,31.1275,4.75996,93.081,57,3.363,13.965,2.337,150.186,4.42995,24.3118,3.71772,163.3,5.9,24.5,4.1
dish_1563897087,128.504,162.746,5.61346,8.07473,11.1253,102.44,231,0.67,8.169,15.196,78.9598,3.44922,4.96156,6.83602,44.3463,0.290043,3.53636,6.57836
dish_1566590007,815.135,494.572,43.2473,45.6768,79.7629,740.762,457,29.2331,57.951,61.7982,164.816,8.7444,9.23562,16.1277,162.092,6.39674,12.6807,13.5226
dish_1560975517,34.7636,88.0954,1.35759,4.28368,2.58071,42.39,99,1.858,4.608,3.064,39.4613,1.54105,4.86255,2.92945,42.8182,1.87677,4.65455,3.09495
dish_1557936645,12.5589,37.0307,0.110781,2.9715,0.27839,11.88,36,0.108,2.88,0.252,33.9148,0.29916,8.02442,0.751782,33,0.3,8,0.7
dish_1565020796,129.379,94.9967,6.7306,1.06432,13.9456,90.6,99,3.542,0.749,12.06,136.193,7.08509,1.12038,14.6801,91.5151,3.57778,0.756566,12.1818
dish_1559578579,151.152,86.6167,9.72916,6.30577,9.53244,142.58,78,9.825,4.722,8.895,174.507,11.2324,7.28008,11.0053,182.795,12.5962,6.05385,11.4038
dish_1557862783,495.556,323.147,24.5257,10.1406,53.4442,442.98,258,24.919,3.85,50.416,153.353,7.58963,3.13808,16.5387,171.698,9.65853,1.49225,19.5411
dish_1560975601,239.611,303.649,12.3752,17.7253,25.322,233.936,253,8.42107,17.9459,22.7947,78.9106,4.07549,5.83742,8.33925,92.4647,3.32849,7.09325,9.00976
dish_1560367952,202.512,169.239,12.1309,13.4667,12.3399,414.733,221,21.0739,45.9569,24.9389,119.661,7.16794,7.95722,7.29143,187.662,9.53571,20.795,11.2846
dish_1563565454,286.682,250.248,14.9082,21.4719,21.7367,350.789,322,22.6869,26.5777,22.2346,114.559,5.95736,8.58023,8.68606,108.941,7.04562,8.25394,6.90516
dish_1562703408,329.966,187.485,15.2178,29.5174,19.8907,311.209,196,12.0492,32.8336,17.4077,175.996,8.11679,15.7439,10.6092,158.78,6.14755,16.7518,8.8815
dish_1564689138,268.679,208.587,15.5632,26.2734,9.48992,268.267,223,21.9736,15.5228,5.80121,128.809,7.46126,12.5959,4.54962,120.299,9.85361,6.96091,2.60144
dish_1563221086,409.529,300.347,23.141,14.7778,33.4246,328.278,254,18.2271,12.3899,28.9173,136.352,7.70476,4.92025,11.1287,129.243,7.17602,4.87791,11.3848
dish_1567007814,79.8114,159.484,0.468901,19.3836,1.09958,73,152,0.398,17.92,1.109,50.0434,0.294011,12.1539,0.689457,48.0263,0.261842,11.7895,0.729605
dish_1565896701,328.607,177.143,21.5707,8.11735,25.9242,294.473,184,18.1844,8.32206,25.7472,185.504,12.177,4.58238,14.6346,160.04,9.88282,4.52286,13.993
dish_1557937615,7.17963,22.8479,0.0400384,1.61069,0.233334,6.93,21,0.063,1.68,0.147,31.4236,0.175239,7.04963,1.02125,33,0.3,8,0.7
dish_1564427455,330.362,255.035,21.3954,9.23168,25.892,354.26,218,23.956,4.212,31.222,129.536,8.38918,3.61977,10.1523,162.505,10.989,1.93211,14.322
dish_1564588859,169.812,229.592,2.25532,13.1288,20.8047,183.586,257,4.75445,9.57116,23.4361,73.9625,0.982316,5.71833,9.06162,71.4344,1.84998,3.72419,9.1191
dish_1561577848,331.092,217.597,13.1459,7.3009,43.4151,413.348,254,13.8416,6.03791,63.1229,152.159,6.04142,3.35524,19.9521,162.735,5.44944,2.37713,24.8515
dish_1563389600,306.874,259.462,19.1861,4.74538,29.8073,451.428,264,29.046,2.924,44.474,118.273,7.39457,1.82893,11.4881,170.995,11.0023,1.10758,16.8462
dish_1566316726,305.791,543.939,3.56045,19.1117,41.5082,409.523,685,4.10161,25.3654,57.4902,56.2179,0.654567,3.51357,7.63104,59.7844,0.598775,3.70298,8.39274
dish_1562776465,136.755,194.772,2.45947,25.5232,4.34734,173.432,212,4.40542,31.4916,3.63413,70.213,1.26274,13.1042,2.23202,81.8078,2.07803,14.8545,1.71421
dish_1568401261,419.301,403.411,10.4115,21.3387,53.3513,530.393,443,26.3507,34.583,39.132,103.939,2.58087,5.28956,13.225,119.728,5.94824,7.80654,8.8334
dish_1559841950,12.2041,32.3632,0.166302,2.21434,0.714636,11.2,32,0.128,2.24,0.768,37.7098,0.51386,6.84215,2.20818,35,0.4,7,2.4
dish_1558375667,469.506,84.9683,40.1322,18.574,18.5008,687.939,119,58.905,27.013,26.656,552.566,47.2319,21.8599,21.7737,578.1,49.5,22.7,22.4
dish_1558639482,57.5362,54.8575,1.43242,11.8294,1.70811,30.769,29,0.696,6.38,0.899,104.883,2.61116,21.5639,3.11372,106.1,2.4,22,3.1
dish_1566328805,789.243,482.755,30.639,68.429,59.448,927.81,488,28.737,85.054,77.984,163.487,6.34669,14.1747,12.3143,190.125,5.88873,17.4291,15.9803
dish_1558114145,52.9847,78.5126,0.158791,13.7814,0.502216,57.27,83,0.166,14.94,0.581,67.4856,0.202249,17.5531,0.639663,69,0.2,18,0.7
dish_1562700593,462.985,401.635,29.1693,21.7764,36.9557,385.774,384,29.8068,18.612,37.0463,115.275,7.26264,5.42194,9.20132,100.462,7.76219,4.84687,9.64748
dish_1557937574,12.4515,15.7664,0.581315,1.72502,0.191249,5.59,13,0.065,1.196,0.182,78.9748,3.68705,10.9411,1.21301,43,0.5,9.2,1.4
dish_1561661324,34.614,80.0528,1.47055,3.88399,2.52627,33,75,1.575,3.225,2.4,43.239,1.83697,4.85179,3.15576,44,2.1,4.3,3.2
dish_1564588820,60.6397,135.268,0.208471,1.44794,11.1521,81.12,156,0.312,1.092,15.6,44.8294,0.154117,1.07043,8.24446,52,0.2,0.7,10
dish_1566414225,94.7098,114.797,4.63308,6.99778,11.7138,125.182,88,4.18641,17.9417,3.75922,82.5023,4.0359,6.09581,10.204,142.252,4.75728,20.3883,4.27184
dish_1568305257,734.948,411.913,54.6475,11.1593,46.2849,837.148,420,65.4969,9.31325,52.073,178.423,13.2667,2.70914,11.2366,199.321,15.5945,2.21744,12.3983
dish_1564773826,13.6583,59.2337,0.289218,2.56655,0.535168,10.08,56,0.112,2.184,0.504,23.0584,0.488266,4.33292,0.903485,18,0.2,3.9,0.9
dish_1562700496,34.6296,130.631,0.508861,6.94909,2.29832,31,124,0.372,6.2,2.232,26.5094,0.38954,5.31962,1.7594,25,0.3,5,1.8
dish_1566850099,102.693,96.0398,8.89171,6.0002,1.95061,113.058,112,10.6873,4.14074,1.52555,106.928,9.25836,6.24762,2.03104,100.945,9.54227,3.69708,1.3621
dish_1560975628,345.527,326.33,15.819,31.1854,28.1458,348.273,296,12.4631,32.3509,27.6107,105.883,4.84754,9.55639,8.62496,117.66,4.2105,10.9294,9.32794
dish_1558461431,2.40628,9.53946,0.0438788,0.371204,0.279694,1.15,5,0.02,0.18,0.145,25.2245,0.459971,3.89124,2.93197,23,0.4,3.6,2.9
dish_1558635618,235.061,350.012,2.99194,54.2398,5.37398,220.254,334,2.439,49.7,5.606,67.158,0.85481,15.4965,1.53537,65.9443,0.73024,14.8802,1.67844
dish_1561148021,304.918,199.689,15.6147,21.8043,19.5079,361.765,216,19.9488,23.6116,22.2041,152.696,7.8195,10.9191,9.76913,167.484,9.23555,10.9313,10.2797
dish_1566328745,225.791,204.452,5.79626,0.996705,41.8312,282.03,203,6.084,1.404,52.094,110.437,2.83503,0.487501,20.4602,138.931,2.99704,0.691626,25.6621
dish_1558373074,79.3423,147.63,0.296987,2.44463,15.5416,73.84,142,0.284,0.426,19.88,53.7442,0.201171,1.65592,10.5274,52,0.2,0.3,14
dish_1561662869,257.893,183.489,9.32939,11.4155,34.339,284.346,192,9.2427,10.2828,38.791,140.549,5.08443,6.22133,18.7144,148.097,4.81391,5.35561,20.2037
dish_1558544663,129.574,181.593,2.52192,20.4935,6.17762,141.44,208,2.912,24.96,4.992,71.3537,1.38877,11.2854,3.4019,68,1.4,12,2.4
dish_1564588919,305.979,389.967,6.42554,40.823,19.7998,335.944,452,7.60681,41.0018,25.0932,78.4628,1.64771,10.4683,5.07731,74.3239,1.68292,9.07119,5.5516
dish_1563909580,453.932,308.97,15.2438,63.4992,15.7772,544.312,361,20.1222,74.1441,18.4818,146.918,4.93376,20.5519,5.10639,150.779,5.57401,20.5385,5.1196
dish_1565894858,48.1769,27.1495,2.12405,6.83729,1.24617,132.84,27,6.75,17.55,1.377,177.45,7.8235,25.1838,4.59003,492,25,65,5.1
dish_1564689078,49.3515,41.2922,4.57483,2.05523,0.807527,72.3608,55,6.58469,2.95896,1.45029,119.518,11.0791,4.97728,1.95564,131.565,11.9722,5.37993,2.63689
dish_1566414412,607.756,528.103,31.7913,32.1409,61.0583,920.12,658,37.8124,57.0623,85.3348,115.083,6.01991,6.08611,11.5618,139.836,5.74656,8.67209,12.9688
dish_1566502537,446.127,318.279,17.7245,36.4158,34.0374,517.644,315,24.2722,34.2924,41.8278,140.169,5.56887,11.4415,10.6942,164.331,7.70547,10.8865,13.2787
dish_1558718587,16.0698,62.4786,0.202573,3.23121,1.09206,10.25,41,0.123,2.05,0.738,25.7204,0.324228,5.1717,1.7479,25,0.3,5,1.8
dish_1563551164,302.895,263.98,7.50588,40.6269,16.0169,339.756,270,8.32785,46.7571,17.7567,114.742,2.84335,15.3901,6.06748,125.836,3.08439,17.3175,6.57657
dish_1558720236,721.457,442.198,52.0734,54.6899,28.8772,887.823,407,66.44,60.461,31.913,163.152,11.776,12.3677,6.53038,218.138,16.3243,14.8553,7.84103
dish_1562776497,283.217,271.489,15.2135,22.2539,14.5054,291.832,292,13.2054,32.7716,11.6341,104.32,5.60371,8.19696,5.34291,99.9426,4.5224,11.2231,3.98429
dish_1563565289,84.2612,86.1405,2.25744,16.7448,2.66368,93.368,88,2.112,19.36,2.728,97.8183,2.62065,19.439,3.09225,106.1,2.4,22,3.1
dish_1559849412,308.305,56.2457,26.5319,12.4088,12.0667,352.641,61,30.195,13.847,13.664,548.139,47.1714,22.0617,21.4536,578.1,49.5,22.7,22.4
dish_1559934477,18.3514,44.1886,0.723436,2.09042,1.19691,25.08,57,1.197,2.451,1.824,41.5297,1.63716,4.73068,2.70865,44,2.1,4.3,3.2
dish_1557936599,16.0197,45.2239,0.168279,3.2389,1.08874,22.05,63,0.252,4.41,1.512,35.4232,0.372102,7.16193,2.40744,35,0.4,7,2.4
dish_1563565354,248.871,183.226,15.174,15.9235,22.9636,272.315,193,15.7771,23.0455,20.0397,135.827,8.28155,8.6906,12.5329,141.096,8.17465,11.9407,10.3833
dish_1561405411,333.489,277.303,18.7673,29.6563,23.7484,332.063,282,8.51106,25.6754,37.2279,120.262,6.76779,10.6945,8.56407,117.753,3.01811,9.10477,13.2014
dish_1566502472,127.895,123.135,5.7478,18.8215,3.5132,132.919,119,7.73538,15.9246,3.41666,103.866,4.66788,15.2852,2.85313,111.697,6.50032,13.382,2.87115
dish_1566838317,103.084,261.399,0.462202,25.9888,1.35815,114.2,284,0.423,29.414,1.559,39.4357,0.176819,9.94221,0.51957,40.2113,0.148944,10.357,0.548944
dish_1565123881,333.115,364.281,14.6642,29.9687,21.7203,406.822,515,19.3555,31.0019,30.0632,91.4445,4.02553,8.22682,5.96252,78.9945,3.75836,6.01979,5.83751
dish_1563551134,265.646,173.001,6.0139,33.7478,15.2999,246.92,173,5.962,29.723,16.8104,153.552,3.47623,19.5073,8.84383,142.728,3.44624,17.1809,9.71699
dish_1558718906,447.625,306.892,27.4576,47.1386,15.4176,282.58,247,14.228,36.891,9.815,145.858,8.94699,15.36,5.0238,114.405,5.76032,14.9356,3.97368
dish_1562963289,274.936,160.517,10.1506,34.4669,12.2191,349.918,180,12.686,43.364,15.52,171.282,6.32366,21.4724,7.61231,194.399,7.04778,24.0911,8.62222
dish_1562790775,82.2725,65.2845,7.7584,2.54074,1.37462,75.6863,40,7.80315,1.51952,0.394182,126.021,11.884,3.89179,2.10558,189.216,19.5079,3.79879,0.985455
dish_1560801041,328.764,300.141,12.7893,26.1467,25.9714,432.244,292,10.6634,63.2459,25.6701,109.537,4.26109,8.71149,8.65308,148.029,3.65186,21.6596,8.79114
dish_1565123816,253.302,108.896,12.113,16.9377,18.1055,250.917,110,12.352,13.9509,19.2417,232.608,11.1234,15.554,16.6264,228.106,11.2291,12.6826,17.4924
dish_1558031351,14.1591,46.514,0.0788574,3.5291,0.309527,12.3,41,0.041,3.116,0.246,30.4406,0.169535,7.58716,0.665449,30,0.1,7.6,0.6
